location,report_date,season,season_week,total_mosquito,culex_annulirostris,aedes_vigilax,mos_sindbis,mos_ross_river,mos_kunjin,mos_edge_hill,mos_barmah_forest,mos_stratford,mos_kokobera,mos_unknown,mos_murray_valley_encephalitis,sc_num_tested,sc_num_pos,sc_murray_valley_encephalitis,sc_kunjin,sc_japanese_encephalitis,rain_cumulative,temperature_max_avg,temperature_max,temperature_min_avg,temperature_min
Ballina,1991-04-27,1990/1991,43,589,1,117,,,,,,,,,,,,,,,0.31,26,28.1,13.7,10.3
Ballina,1991-05-04,1990/1991,44,171,0,18,,,,,,,,,,,,,,,5.19,23.9,27.1,13.2,11.8
Ballina,1991-05-11,1990/1991,45,32,0,2,,,,,,,,,,,,,,,19.96,23.2,24.9,13.1,9.7
Ballina,1991-05-18,1990/1991,46,,,,,,,,,,,,,,,,,,91.54,20.3,21.1,13.2,11.6
Ballina,1991-05-25,1990/1991,47,,,,,,,,,,,,,,,,,,99.28,21.8,23.4,16,15.4
Ballina,1991-06-01,1990/1991,48,179,2,4,,,,,,,,,,,,,,,14.94,22.4,25.2,14.9,13.8
Batemans Bay,1990-11-10,1990/1991,19,,,,,,,,,,,,,,,,,,,,,,
Batemans Bay,1990-11-17,1990/1991,20,,,,,,,,,,,,,,,,,,,,,,
Batemans Bay,1990-11-24,1990/1991,21,,,,,,,,,,,,,,,,,,,,,,
Batemans Bay,1990-12-01,1990/1991,22,,,,,,,,,,,,,,,,,,,,,,
Batemans Bay,1990-12-08,1990/1991,23,,,,,,,,,,,,,,,,,,,,,,
Batemans Bay,1990-12-15,1990/1991,24,,,,,,,,,,,,,,,,,,,,,,
Batemans Bay,1990-12-22,1990/1991,25,,,,,,,,,,,,,,,,,,,,,,
Batemans Bay,1990-12-29,1990/1991,26,,,,,,,,,,,,,,,,,,,,,,
Batemans Bay,1991-01-05,1990/1991,27,,,,,,,,,,,,,,,,,,14.26,28.2,29,17.5,16.1
Batemans Bay,1991-01-12,1990/1991,28,,,,,,,,,,,,,,,,,,33.35,26,31.8,15.5,11.5
Batemans Bay,1991-01-19,1990/1991,29,292,2,266,,,,,,,,,,,,,,,3.44,26.4,29.6,17,14.5
Batemans Bay,1991-01-26,1990/1991,30,439,8,392,,1,,,,,,,,,,,,,24.82,27.1,33.4,17.8,15.9
Batemans Bay,1991-02-02,1990/1991,31,87,0,73,,,,,,,,,,,,,,,1.05,26.1,28.7,14.5,10.6
Batemans Bay,1991-02-09,1990/1991,32,,,,,,,,,,,,,,,,,,18.51,29.6,37.9,15.8,11.4
Batemans Bay,1991-02-16,1990/1991,33,582,2,570,,,,,,,,,,,,,,,13.24,27.4,36.5,16.7,15.3
Batemans Bay,1991-02-23,1990/1991,34,206,1,200,,,,,,,,,,,,,,,19.86,24.4,27.9,14,10.8
Batemans Bay,1991-03-02,1990/1991,35,396,0,389,,,,,,,,,,,,,,,32.67,23.9,29.3,15.8,13.3
Batemans Bay,1991-03-09,1990/1991,36,156,1,149,,,,,,,,,,,,,,,2,26.3,28.6,13.8,8.4
Batemans Bay,1991-03-16,1990/1991,37,27,0,23,,,,,,,,,,,,,,,0.83,23.6,28.2,12.6,8.6
Batemans Bay,1991-03-23,1990/1991,38,203,2,190,,,,,,,,,,,,,,,13.63,24.2,27.3,13.9,9
Batemans Bay,1991-03-30,1990/1991,39,,,,,,,,,,,,,,,,,,0.27,23.3,25.8,10.8,7.8
Batemans Bay,1991-04-06,1990/1991,40,,,,,,,,,,,,,,,,,,7.19,21.6,23.9,10.6,6.5
Batemans Bay,1991-04-13,1990/1991,41,61,0,60,,,,,,,,,,,,,,,6.06,21.5,24.8,10,7.9
Batemans Bay,1991-04-20,1990/1991,42,54,0,52,,,,,,,,,,,,,,,6.71,20,22.9,9,5.2
Batemans Bay,1991-04-27,1990/1991,43,,,,,,,,,,,,,,,,,,20.41,19.4,25,7.4,2.8
Batemans Bay,1991-05-04,1990/1991,44,,,,,,,,,,,,,,,,,,32.29,18.9,21.8,8.6,5.2
Batemans Bay,1991-05-11,1990/1991,45,,,,,,,,,,,,,,,,,,7.54,18.2,22,5.9,4.1
Batemans Bay,1991-05-18,1990/1991,46,,,,,,,,,,,,,,,,,,0.6,16.9,17.3,5.8,4.7
Batemans Bay,1991-05-25,1990/1991,47,,,,,,,,,,,,,,,,,,53.43,16.8,17.9,8.9,6.5
Batemans Bay,1991-06-01,1990/1991,48,,,,,,,,,,,,,,,,,,9.53,16.8,18.8,7.8,5
Bellingen,1990-11-10,1990/1991,19,,,,,,,,,,,,,,,,,,,,,,
Bellingen,1990-11-17,1990/1991,20,,,,,,,,,,,,,,,,,,,,,,
Bellingen,1990-11-24,1990/1991,21,,,,,,,,,,,,,,,,,,,,,,
Bellingen,1990-12-01,1990/1991,22,,,,,,,,,,,,,,,,,,,,,,
Bellingen,1990-12-08,1990/1991,23,,,,,,,,,,,,,,,,,,,,,,
Bellingen,1990-12-15,1990/1991,24,,,,,,,,,,,,,,,,,,,,,,
Bellingen,1990-12-22,1990/1991,25,,,,,,,,,,,,,,,,,,,,,,
Bellingen,1990-12-29,1990/1991,26,,,,,,,,,,,,,,,,,,,,,,
Bellingen,1991-01-05,1990/1991,27,,,,,,,,,,,,,,,,,,12.12,27.4,28.4,18,16.6
Bellingen,1991-01-12,1990/1991,28,,,,,,,,,,,,,,,,,,19.97,27,29.8,16.3,13.4
Bellingen,1991-01-19,1990/1991,29,,,,,,,,,,,,,,,,,,43.6,27.4,29.9,17.6,16.9
Bellingen,1991-01-26,1990/1991,30,,,,,,,,,,,,,,,,,,106.89,29,31.2,18.3,15.6
Bellingen,1991-02-02,1990/1991,31,,,,,,,,,,,,,,,,,,61.34,29,30.3,18.6,16.6
Bellingen,1991-02-09,1990/1991,32,,,,,,,,,,,,,,,,,,98.34,27.4,29.3,17.7,15.8
Bellingen,1991-02-16,1990/1991,33,,,,,,,,,,,,,,,,,,0.01,29.2,30.9,18.8,17.2
Bellingen,1991-02-23,1990/1991,34,,,,,,,,,,,,,,,,,,8.49,26,30.3,17,15.5
Bellingen,1991-03-02,1990/1991,35,,,,,,,,,,,,,,,,,,59.78,26.7,28.4,16.1,15
Bellingen,1991-03-09,1990/1991,36,,,,,,,,,,,,,,,,,,13.01,25,27.1,14.4,12.9
Bellingen,1991-03-16,1990/1991,37,,,,,,,,,,,,,,,,,,5.41,25.7,27.6,15,13
Bellingen,1991-03-23,1990/1991,38,,,,,,,,,,,,,,,,,,26.8,27.1,28.1,14.4,12.2
Bellingen,1991-03-30,1990/1991,39,,,,,,,,,,,,,,,,,,0.31,26.1,29.8,12.3,8.9
Bellingen,1991-04-06,1990/1991,40,,,,,,,,,,,,,,,,,,11.91,24.7,27.4,13.3,10.8
Bellingen,1991-04-13,1990/1991,41,,,,,,,,,,,,,,,,,,57.9,22.6,26.8,12.5,10.4
Bellingen,1991-04-20,1990/1991,42,18,7,0,,,,,,,,,,,,,,,2.36,23.5,24.2,10.3,8.6
Bellingen,1991-04-27,1990/1991,43,,,,,,,,,,,,,,,,,,4.35,22.8,26.1,9.3,7.6
Bellingen,1991-05-04,1990/1991,44,,,,,,,,,,,,,,,,,,1.02,22.2,25.2,10.4,7.7
Bellingen,1991-05-11,1990/1991,45,,,,,,,,,,,,,,,,,,24.32,21,23.3,9.4,7.2
Bellingen,1991-05-18,1990/1991,46,,,,,,,,,,,,,,,,,,16.42,18.3,19.3,10.2,8.6
Bellingen,1991-05-25,1990/1991,47,,,,,,,,,,,,,,,,,,37.38,19.2,21,12.9,11.2
Bellingen,1991-06-01,1990/1991,48,,,,,,,,,,,,,,,,,,33.69,19.8,22.2,11.6,10.6
Bourke,1990-11-10,1990/1991,19,,,,,,,,,,,,,,,,,,,,,,
Bourke,1990-11-17,1990/1991,20,,,,,,,,,,,,,,,,,,,,,,
Bourke,1990-11-24,1990/1991,21,,,,,,,,,,,,,,,,,,,,,,
Bourke,1990-12-01,1990/1991,22,,,,,,,,,,,,,,,,,,,,,,
Bourke,1990-12-08,1990/1991,23,,,,,,,,,,,,,,,,,,,,,,
Bourke,1990-12-15,1990/1991,24,,,,,,,,,,,,,,,,,,,,,,
Bourke,1990-12-22,1990/1991,25,,,,,,,,,,,,,,,,,,,,,,
Bourke,1990-12-29,1990/1991,26,,,,,,,,,,,,,,,,,,,,,,
Bourke,1991-01-05,1990/1991,27,,,,,,,,,,,,,,,,,,4.85,36.6,37.2,25,24.3
Bourke,1991-01-12,1990/1991,28,156,128,0,,,,,,,,,,,,,,,1.51,34,38.2,20.6,15.3
Bourke,1991-01-19,1990/1991,29,68,50,0,,,,,,,,,,,,,,,2.78,37.9,40.9,24.9,21.1
Bourke,1991-01-26,1990/1991,30,102,75,0,,,,,,,,,,,,,,,30.27,37.4,40.6,23.9,22
Bourke,1991-02-02,1990/1991,31,,,,,,,,,,,,,,,,,,0.62,34.7,38.2,20.3,18.4
Bourke,1991-02-09,1990/1991,32,,,,,,,,,,,,,,,,,,64.24,34.8,39,23,20.5
Bourke,1991-02-16,1990/1991,33,,,,,,,,,,,,,,,,,,1.18,39,40.2,24.2,22.2
Bourke,1991-02-23,1990/1991,34,75,38,0,,,,,,,,,,,,,,,0.06,36.9,38.8,22,18
Bourke,1991-03-02,1990/1991,35,212,160,0,,,1,,,,,,,,,,,,1,36.4,38.7,22.1,20.8
Bourke,1991-03-09,1990/1991,36,18,11,0,,,,,,,,,,,,,,,0,34.6,36.4,18.8,15.5
Bourke,1991-03-16,1990/1991,37,61,46,0,,,,,,,,,,,,,,,0,33.9,35.6,17.7,12.9
Bourke,1991-03-23,1990/1991,38,137,97,0,,,,,,,,,,,,,,,0,33.7,38.5,17.6,14.1
Bourke,1991-03-30,1990/1991,39,32,22,0,,,,,,,,,,,,,,,0.04,31,35.5,13.7,10.2
Bourke,1991-04-06,1990/1991,40,,,,,,,,,,,,,,,,,,0.37,29,31.6,14.9,11.7
Bourke,1991-04-13,1990/1991,41,,,,,,,,,,,,,,,,,,0.01,31.5,33.4,16,14.3
Bourke,1991-04-20,1990/1991,42,,,,,,,,,,,,,,,,,,0.01,27,32.5,12.5,10
Bourke,1991-04-27,1990/1991,43,,,,,,,,,,,,,,,,,,0.26,25.3,30.2,10.3,5.5
Bourke,1991-05-04,1990/1991,44,,,,,,,,,,,,,,,,,,0,25.6,29.9,10.8,8
Bourke,1991-05-11,1990/1991,45,,,,,,,,,,,,,,,,,,4.26,24.1,29.5,10.1,6.8
Bourke,1991-05-18,1990/1991,46,,,,,,,,,,,,,,,,,,0,21.6,23.6,7.1,5.6
Bourke,1991-05-25,1990/1991,47,,,,,,,,,,,,,,,,,,17.86,21.1,25.9,11,7.1
Bourke,1991-06-01,1990/1991,48,,,,,,,,,,,,,,,,,,4.56,22.9,23.9,10.7,8.9
Byron Bay,1990-11-10,1990/1991,19,,,,,,,,,,,,,,,,,,,,,,
Byron Bay,1990-11-17,1990/1991,20,,,,,,,,,,,,,,,,,,,,,,
Byron Bay,1990-11-24,1990/1991,21,,,,,,,,,,,,,,,,,,,,,,
Byron Bay,1990-12-01,1990/1991,22,,,,,,,,,,,,,,,,,,,,,,
Byron Bay,1990-12-08,1990/1991,23,,,,,,,,,,,,,,,,,,,,,,
Byron Bay,1990-12-15,1990/1991,24,,,,,,,,,,,,,,,,,,,,,,
Byron Bay,1990-12-22,1990/1991,25,,,,,,,,,,,,,,,,,,,,,,
Byron Bay,1990-12-29,1990/1991,26,,,,,,,,,,,,,,,,,,,,,,
Byron Bay,1991-01-05,1990/1991,27,,,,,,,,,,,,,,,,,,11.46,29.3,30.5,20.7,19.5
Byron Bay,1991-01-12,1990/1991,28,,,,,,,,,,,,,,,,,,7.71,29.4,33.9,19,15.2
Byron Bay,1991-01-19,1990/1991,29,,,,,,,,,,,,,,,,,,10.42,28.3,30.5,19,17.1
Byron Bay,1991-01-26,1990/1991,30,,,,,,,,,,,,,,,,,,84.03,30.5,32.3,21.2,18.8
Byron Bay,1991-02-02,1990/1991,31,,,,,,,,,,,,,,,,,,19.03,29.5,31.5,21.3,19.2
Byron Bay,1991-02-09,1990/1991,32,,,,,,,,,,,,,,,,,,168.08,28.3,29.3,20.4,18.7
Byron Bay,1991-02-16,1990/1991,33,,,,,,,,,,,,,,,,,,22.27,29.1,30.2,21.6,20.6
Byron Bay,1991-02-23,1990/1991,34,,,,,,,,,,,,,,,,,,21.32,27.4,31.3,19.4,17.7
Byron Bay,1991-03-02,1990/1991,35,,,,,,,,,,,,,,,,,,35.8,28.1,29.5,18.6,17.9
Byron Bay,1991-03-09,1990/1991,36,161,0,4,,,,,,,,,,,,,,,29.44,26.5,28.4,18.1,17
Byron Bay,1991-03-16,1990/1991,37,75,0,4,,,,,,,,,,,,,,,132.04,27.2,28.9,17.8,16.1
Byron Bay,1991-03-23,1990/1991,38,76,0,8,,,,,,,,,,,,,,,0.04,27.4,28.7,16.5,15.2
Byron Bay,1991-03-30,1990/1991,39,,,,,,,,,,,,,,,,,,22.99,27.7,31.1,16.5,14.4
Byron Bay,1991-04-06,1990/1991,40,,,,,,,,,,,,,,,,,,29.33,26.7,29.6,16.8,14.6
Byron Bay,1991-04-13,1990/1991,41,,,,,,,,,,,,,,,,,,38.93,24.7,27,15.1,13.3
Byron Bay,1991-04-20,1990/1991,42,,,,,,,,,,,,,,,,,,3.32,25.5,27.4,14.4,12.8
Byron Bay,1991-04-27,1990/1991,43,,,,,,,,,,,,,,,,,,0.03,25.9,27.9,13.6,10.4
Byron Bay,1991-05-04,1990/1991,44,,,,,,,,,,,,,,,,,,3.55,23.9,26.9,13,11.4
Byron Bay,1991-05-11,1990/1991,45,,,,,,,,,,,,,,,,,,42.9,23,24.6,13,9.6
Byron Bay,1991-05-18,1990/1991,46,,,,,,,,,,,,,,,,,,76.9,19.9,20.9,13.3,12.2
Byron Bay,1991-05-25,1990/1991,47,,,,,,,,,,,,,,,,,,88.55,21.5,22.9,16,15.3
Byron Bay,1991-06-01,1990/1991,48,,,,,,,,,,,,,,,,,,25.16,22.2,25.2,14.8,13.9
Condobolin,1990-11-10,1990/1991,19,,,,,,,,,,,,,,,,,,,,,,
Condobolin,1990-11-17,1990/1991,20,,,,,,,,,,,,,,,,,,,,,,
Condobolin,1990-11-24,1990/1991,21,,,,,,,,,,,,,,,,,,,,,,
Condobolin,1990-12-01,1990/1991,22,,,,1,,,,,,,,,,,,,,,,,,
Condobolin,1990-12-08,1990/1991,23,,,,,,,,,,,,,,,,,,,,,,
Condobolin,1990-12-15,1990/1991,24,,,,1,,,,,,,,,,,,,,,,,,
Condobolin,1990-12-22,1990/1991,25,,,,,,,,,,,,,,,,,,,,,,
Condobolin,1990-12-29,1990/1991,26,,,,,,,,,,,,,,,,,,,,,,
Condobolin,1991-01-05,1990/1991,27,56,53,0,,,,,,,,,,,,,,,0.6,37.1,37.5,23.6,22
Condobolin,1991-01-12,1990/1991,28,159,149,0,,,,,,,,,,,,,,,11.01,33.1,38.6,18,11.7
Condobolin,1991-01-19,1990/1991,29,144,139,0,,,,,,,,,,,,,,,1.62,37.7,40.6,21.4,19
Condobolin,1991-01-26,1990/1991,30,33,32,0,,,,,,,,,,,,,,,75.64,33.2,37,20.8,18.2
Condobolin,1991-02-02,1990/1991,31,206,193,0,,,,,,,,,,,,,,,0.66,31.4,35.5,16.3,12.9
Condobolin,1991-02-09,1990/1991,32,,,,,,,,,,,,,,,,,,0,37,39.9,21.5,15.7
Condobolin,1991-02-16,1990/1991,33,41,32,0,,,,,,,,,,,,,,,0.16,38.3,41.5,20.4,17.3
Condobolin,1991-02-23,1990/1991,34,63,43,0,,,,,,,,,,,,,,,0.88,34.7,38,18.3,15.1
Condobolin,1991-03-02,1990/1991,35,53,37,0,,,,,,,,,,,,,,,2.14,34.6,38.3,20.2,15.8
Condobolin,1991-03-09,1990/1991,36,127,118,0,,,,,,,,,,,,,,,0,34.3,37.4,18.2,13.7
Condobolin,1991-03-16,1990/1991,37,34,31,0,,,,,,,,,,,,,,,0.03,31,35.6,15.9,10.7
Condobolin,1991-03-23,1990/1991,38,99,73,0,,,,,,,,,,,,,,,0.11,30.2,36.2,13.9,10
Condobolin,1991-03-30,1990/1991,39,49,30,0,,,,,,,,,,,,,,,0.07,28,32.6,10.6,8.6
Condobolin,1991-04-06,1990/1991,40,17,8,0,,,,,,,,,,,,,,,7.44,25.6,29.8,11.2,7.1
Condobolin,1991-04-13,1990/1991,41,,,,,,,,,,,,,,,,,,0,28.9,31.3,12,10.5
Condobolin,1991-04-20,1990/1991,42,,,,,,,,,,,,,,,,,,1.9,23.6,30.4,9.4,4.8
Condobolin,1991-04-27,1990/1991,43,,,,,,,,,,,,,,,,,,2.19,22.3,27.1,7,3.2
Condobolin,1991-05-04,1990/1991,44,,,,,,,,,,,,,,,,,,0.09,22.7,26.2,7.9,4.6
Condobolin,1991-05-11,1990/1991,45,,,,,,,,,,,,,,,,,,4.1,22.4,26.6,8.1,4.1
Condobolin,1991-05-18,1990/1991,46,,,,,,,,,,,,,,,,,,1.91,20,21.3,4.6,2.9
Condobolin,1991-05-25,1990/1991,47,,,,,,,,,,,,,,,,,,21.17,20,23.4,9.8,6.9
Condobolin,1991-06-01,1990/1991,48,,,,,,,,,,,,,,,,,,0.99,20.2,21.9,7.2,5.5
Deniliquin,1990-11-10,1990/1991,19,,,,,,,,,,,,,,,,,,,,,,
Deniliquin,1990-11-17,1990/1991,20,,,,,,,,,,,,,,,,,,,,,,
Deniliquin,1990-11-24,1990/1991,21,,,,,,,,,,,,,,,,,,,,,,
Deniliquin,1990-12-01,1990/1991,22,,,,,,,,,,,,,,,,,,,,,,
Deniliquin,1990-12-08,1990/1991,23,,,,,,,,,,,,,,,,,,,,,,
Deniliquin,1990-12-15,1990/1991,24,,,,,,,,,,,,,,,,,,,,,,
Deniliquin,1990-12-22,1990/1991,25,,,,,,,,,,,,,,,,,,,,,,
Deniliquin,1990-12-29,1990/1991,26,,,,,,,,,,,,,,,,,,,,,,
Deniliquin,1991-01-05,1990/1991,27,,,,,,,,,,,,,,,,,,0.79,39.4,40.4,24.2,22.1
Deniliquin,1991-01-12,1990/1991,28,422,409,0,,,,,,,,,,,,,,,17.16,31.4,41.4,15.4,11.6
Deniliquin,1991-01-19,1990/1991,29,186,182,0,,,,,,,,,,,,,,,0.24,34,39.9,16.4,13
Deniliquin,1991-01-26,1990/1991,30,584,578,0,,,,,,,,,,,,,,,15.68,32.9,35.3,18.9,14.9
Deniliquin,1991-02-02,1990/1991,31,125,124,0,,,,,,,,,,,,,,,0.01,29.2,32,14.1,12
Deniliquin,1991-02-09,1990/1991,32,60,60,0,,,,,,,,,,,,,,,0,37.2,42.5,17.7,13.5
Deniliquin,1991-02-16,1990/1991,33,258,249,0,,,,,,,,,,,,,,,0,32.3,39,14.6,11.6
Deniliquin,1991-02-23,1990/1991,34,18,18,0,,,,,,,,,,,,,,,0,31.9,34.8,13.3,9.4
Deniliquin,1991-03-02,1990/1991,35,14,12,0,,,,,,,,,,,,,,,0,32.6,40,16.1,12.2
Deniliquin,1991-03-09,1990/1991,36,122,114,0,,,,,,,,,,,,,,,0,34.9,40.1,16.6,9.6
Deniliquin,1991-03-16,1990/1991,37,14,12,0,,,,,,,,,,,,,,,0.08,27.8,31.6,12.1,7.7
Deniliquin,1991-03-23,1990/1991,38,90,63,0,,,,,,,,,,,,,,,0,27.8,35.8,13,7.5
Deniliquin,1991-03-30,1990/1991,39,72,56,0,,,,,,,,,,,,,,,0.02,26,29.4,10.2,8
Deniliquin,1991-04-06,1990/1991,40,,,,,,,,,,,,,,,,,,0.1,24.3,27.3,10.2,5.4
Deniliquin,1991-04-13,1990/1991,41,,,,,,,,,,,,,,,,,,1.28,27.3,29,11.5,9
Deniliquin,1991-04-20,1990/1991,42,,,,,,,,,,,,,,,,,,19.63,21.4,30.1,9.3,6.1
Deniliquin,1991-04-27,1990/1991,43,,,,,,,,,,,,,,,,,,7.63,20.6,25,7.3,2.5
Deniliquin,1991-05-04,1990/1991,44,,,,,,,,,,,,,,,,,,0.05,19.7,24.1,7.1,3.2
Deniliquin,1991-05-11,1990/1991,45,,,,,,,,,,,,,,,,,,0.64,20.6,25.8,6.3,3.4
Deniliquin,1991-05-18,1990/1991,46,,,,,,,,,,,,,,,,,,0.02,18.3,20.1,3.7,2.2
Deniliquin,1991-05-25,1990/1991,47,,,,,,,,,,,,,,,,,,8.37,19.5,21.8,7.6,3.9
Deniliquin,1991-06-01,1990/1991,48,,,,,,,,,,,,,,,,,,0.03,19.4,20.9,6.3,4.8
Eden,1990-11-10,1990/1991,19,,,,,,,,,,,,,,,,,,,,,,
Eden,1990-11-17,1990/1991,20,,,,,,,,,,,,,,,,,,,,,,
Eden,1990-11-24,1990/1991,21,,,,,,,,,,,,,,,,,,,,,,
Eden,1990-12-01,1990/1991,22,,,,,,,,,,,,,,,,,,,,,,
Eden,1990-12-08,1990/1991,23,,,,,,,,,,,,,,,,,,,,,,
Eden,1990-12-15,1990/1991,24,,,,,,,,,,,,,,,,,,,,,,
Eden,1990-12-22,1990/1991,25,,,,,,,,,,,,,,,,,,,,,,
Eden,1990-12-29,1990/1991,26,,,,,,,,,,,,,,,,,,,,,,
Eden,1991-01-05,1990/1991,27,,,,,,,,,,,,,,,,,,3.43,28.4,30.6,16.9,16.3
Eden,1991-01-12,1990/1991,28,,,,,,,,,,,,,,,,,,45.79,25.9,32.5,13.9,10.9
Eden,1991-01-19,1990/1991,29,,,,,,,,,,,,,,,,,,3.9,25.4,29.4,15.2,12.3
Eden,1991-01-26,1990/1991,30,17,0,2,,,,,,,,,,,,,,,30.14,26.3,30.2,16.6,14.9
