location,report_date,season,season_week,total_mosquito,culex_annulirostris,aedes_vigilax,mos_sindbis,mos_ross_river,mos_kunjin,mos_edge_hill,mos_barmah_forest,mos_stratford,mos_kokobera,mos_unknown,mos_murray_valley_encephalitis,sc_num_tested,sc_num_pos,sc_murray_valley_encephalitis,sc_kunjin,sc_japanese_encephalitis,rain_cumulative,temperature_max_avg,temperature_max,temperature_min_avg,temperature_min
Blacktown,2014-02-15,2013/2014,33,52,30,0,,,,,,,,,,,,,,,1.19,30.4,34.9,18.3,14.6
Blacktown,2014-02-22,2013/2014,34,,,,,,,,,,,,,,,,,,48.89,26.6,30.6,18.3,15.4
Blacktown,2014-03-01,2013/2014,35,178,141,2,,,,,,,,,,,,,,,12.28,27,34.1,17.5,16.1
Blacktown,2014-03-08,2013/2014,36,,,,,,,,,,,,,,,,,,32.16,25.7,30.4,17,15.2
Blacktown,2014-03-15,2013/2014,37,,,,,,,,,,,,,,,,,,6.19,28.6,29.5,16.9,15.5
Blacktown,2014-03-22,2013/2014,38,183,87,1,,,,,,,,,,,,,,,17.53,28.6,30.5,15.5,11.1
Blacktown,2014-03-29,2013/2014,39,85,31,1,,,,,,,,,,,,,,,57.44,25,30.8,17.2,14.9
Blacktown,2014-04-05,2013/2014,40,139,51,0,,,,,,,,,,,,,,,48.62,27,29.8,16.6,15
Blacktown,2014-04-12,2013/2014,41,47,17,1,,,,,,,,,,,,,,,22.44,24.3,27.3,15.7,12.8
Blacktown,2014-04-19,2013/2014,42,188,7,0,,1,,,,,,,,,,,,,11.8,23.1,25.8,13.2,10.2
Blacktown,2014-04-26,2013/2014,43,53,2,0,,,,,,,,,,,,,,,0.78,24.3,29.2,10.4,8
Blacktown,2014-05-03,2013/2014,44,88,0,0,,,,,,,,,,,,,,,2.08,22.4,26.4,11.9,8.7
Blacktown,2014-05-10,2013/2014,45,68,2,0,,,,,,,,,,,,,,,4.3,20,21.9,8.5,5.1
Blacktown,2014-05-17,2013/2014,46,,,,,,,,,,,,,,,,,,1,22.8,24.6,9.2,7
Blacktown,2014-05-24,2013/2014,47,,,,,,,,,,,,,,,,,,0.01,24.4,25.2,9,7.8
Blacktown,2014-05-31,2013/2014,48,,,,,,,,,,,,,,,,,,0,23.4,25.9,11.2,7.6
Bourke,2013-11-02,2013/2014,18,,,,,,,,,,,,,,,,,,0,31.2,37.2,14,8.5
Bourke,2013-11-09,2013/2014,19,,,,,,,,,,,,,,,,,,0,35.5,39.6,17.2,12.2
Bourke,2013-11-16,2013/2014,20,,,,,,,,,,,,,,,,,,0.25,29.2,31.5,12.8,9.8
Bourke,2013-11-23,2013/2014,21,,,,,,,,,,,,,,,,,,0.07,34.3,39.6,16.9,12.9
Bourke,2013-11-30,2013/2014,22,0,0,0,,,,,,,,,,,,,,,1.37,33.8,41.4,17.7,13.5
Bourke,2013-12-07,2013/2014,23,,,,,,,,,,,,,14,0,0,0,0,2.27,33.3,39.3,17.1,11.3
Bourke,2013-12-14,2013/2014,24,,,,,,,,,,,,,13,0,0,0,0,0,34.8,41.4,18.1,12.1
Bourke,2013-12-21,2013/2014,25,0,0,0,,,,,,,,,,,,,,,0,38.5,40.4,21.7,19.4
Bourke,2013-12-28,2013/2014,26,1,0,0,,,,,,,,,,,,,,,3.03,35.9,43.2,22.3,18.6
Bourke,2014-01-04,2013/2014,27,,,,,,,,,,,,,,,,,,0,41.4,46.8,20.9,15.4
Bourke,2014-01-11,2013/2014,28,1,1,0,,,,,,,,,,10,0,0,0,0,13.34,33.6,37,18.9,13.9
Bourke,2014-01-18,2013/2014,29,,,,,,,,,,,,,10,0,0,0,0,2.08,39.6,41.1,22.7,19.8
Bourke,2014-01-25,2013/2014,30,0,0,0,,,,,,,,,,10,0,0,0,0,0.89,39.1,43.5,25,23.2
Bourke,2014-02-01,2013/2014,31,,,,,,,,,,,,,10,0,0,0,0,6.39,36.5,37.7,21.1,18.8
Bourke,2014-02-08,2013/2014,32,0,0,0,,,,,,,,,,10,0,0,0,0,0.59,38.7,40.5,23.4,21.8
Bourke,2014-02-15,2013/2014,33,0,0,0,,,,,,,,,,9,0,0,0,0,1.92,42.2,44.3,24.9,22
Bourke,2014-02-22,2013/2014,34,0,0,0,,,,,,,,,,9,0,0,0,0,29.31,32.6,38.5,21.3,15.1
Bourke,2014-03-01,2013/2014,35,0,0,0,,,,,,,,,,9,0,0,0,0,39.85,31.7,35.8,20.5,16.5
Bourke,2014-03-08,2013/2014,36,0,0,0,,,,,,,,,,8,0,0,0,0,29.85,30.9,34.8,20.3,18.3
Bourke,2014-03-15,2013/2014,37,0,0,0,,,,,,,,,,9,0,0,0,0,4.62,34,35.1,20.3,18.5
Bourke,2014-03-22,2013/2014,38,,,,,,,,,,,,,9,0,0,0,0,3.85,32.2,34.3,17.7,14.1
Bourke,2014-03-29,2013/2014,39,,,,,,,,,,,,,9,0,0,0,0,10.65,29.8,33.5,16.7,12.9
Bourke,2014-04-05,2013/2014,40,1,0,0,,,,,,,,,,9,0,0,0,0,14.56,31.9,35.1,19.5,17.2
Bourke,2014-04-12,2013/2014,41,0,0,0,,,,,,,,,,9,0,0,0,0,3.81,29.3,32.4,17.7,15.1
Bourke,2014-04-19,2013/2014,42,0,0,0,,,,,,,,,,9,0,0,0,0,0.06,27.4,28.4,12.8,9.9
Bourke,2014-04-26,2013/2014,43,,,,,,,,,,,,,8,0,0,0,0,0,29,33.5,10.7,7.9
Bourke,2014-05-03,2013/2014,44,0,0,0,,,,,,,,,,9,0,0,0,0,1.5,25.4,29.9,12.9,6.9
Bourke,2014-05-10,2013/2014,45,,,,,,,,,,,,,,,,,,3.28,20.1,24.8,7.1,3.4
Bourke,2014-05-17,2013/2014,46,,,,,,,,,,,,,,,,,,0.06,25.7,27.1,11.7,8.4
Bourke,2014-05-24,2013/2014,47,,,,,,,,,,,,,,,,,,0.25,26.9,28.7,12.2,9.3
Bourke,2014-05-31,2013/2014,48,,,,,,,,,,,,,,,,,,0.85,26.9,30.5,10.1,5.7
Central Coast,2013-11-02,2013/2014,18,,,,,,,,,,,,,,,,,,23.69,24.1,29.1,11.7,8.9
Central Coast,2013-11-09,2013/2014,19,34,0,13,,,,,,,,,,,,,,,0.01,27.5,35.9,12.2,7.1
Central Coast,2013-11-16,2013/2014,20,64,0,31,,,,,,,,,,,,,,,47.33,25.1,34.8,14.7,11.9
Central Coast,2013-11-23,2013/2014,21,63,0,22,,,,,,,,,,,,,,,122.17,22.1,26.1,14.6,13
Central Coast,2013-11-30,2013/2014,22,33,0,8,,,,,,,,,,,,,,,21.02,23.8,30.3,14.3,11.2
Central Coast,2013-12-07,2013/2014,23,56,1,6,,,,,,,,,,,,,,,10.74,24.8,32.4,13.1,10.3
Central Coast,2013-12-14,2013/2014,24,96,0,20,,,,,,,,,,,,,,,0.03,28.7,33.7,15.5,9.9
Central Coast,2013-12-21,2013/2014,25,74,0,4,,,,,,,,,,,,,,,0.05,28,37.9,16.1,14.1
Central Coast,2013-12-28,2013/2014,26,,,,,,,,,,,,,,,,,,18.66,27.2,36.4,18.9,15.8
Central Coast,2014-01-04,2013/2014,27,,,,,,,,,,,,,,,,,,1.27,28,36.7,17.1,13.5
Central Coast,2014-01-11,2013/2014,28,16,0,0,,,,,,,,,,,,,,,5.93,25.8,32.1,17.1,15.2
Central Coast,2014-01-18,2013/2014,29,81,0,1,,,,,,,,,,,,,,,0.1,30.4,32.4,16.9,14.6
Central Coast,2014-01-25,2013/2014,30,60,0,21,,,,,,,,,,,,,,,16.06,26.8,34.1,18.5,15.9
Central Coast,2014-02-01,2013/2014,31,2,0,0,,,,,,,,,,,,,,,5.23,27.7,32.2,15.4,12.5
Central Coast,2014-02-08,2013/2014,32,62,0,0,,,,,,,,,,,,,,,5.27,26.8,29.5,16.4,11.7
Central Coast,2014-02-15,2013/2014,33,19,0,1,,,,,,,,,,,,,,,5.13,28.4,31.5,17.6,14.7
Central Coast,2014-02-22,2013/2014,34,36,0,0,,,,,,,,,,,,,,,79.25,25.9,28.9,18.6,17.1
Central Coast,2014-03-01,2013/2014,35,2,0,2,,,,,,,,,,,,,,,46.91,25.8,33,17.1,15.3
Central Coast,2014-03-08,2013/2014,36,42,2,28,,,,,,,,,,,,,,,43.92,24.7,28.9,17.1,14.9
Central Coast,2014-03-15,2013/2014,37,239,2,150,,,,,,,,,,,,,,,15.98,27.1,29.1,16.8,15.4
Central Coast,2014-03-22,2013/2014,38,42,0,11,,,,,,,,,,,,,,,15.18,27.6,30.3,15.6,11.4
Central Coast,2014-03-29,2013/2014,39,84,2,11,,,,,,,,,,,,,,,35.46,24.5,29,16.8,14.8
Central Coast,2014-04-05,2013/2014,40,65,5,2,,,,,,,,,,,,,,,51.19,25.4,28.3,16.6,15.1
Central Coast,2014-04-12,2013/2014,41,66,2,8,,,,,,,,,,,,,,,28.15,23.3,27.2,15.8,13.4
Central Coast,2014-04-19,2013/2014,42,113,3,48,,,,,,,,,,,,,,,18.26,21.6,24.5,13.5,11
Central Coast,2014-04-26,2013/2014,43,65,1,4,,,,,,,,,,,,,,,16.15,23.8,28.6,10.7,8.5
Central Coast,2014-05-03,2013/2014,44,179,4,19,,,,,,,,,,,,,,,17.12,21.1,24.6,12.4,9.5
Central Coast,2014-05-10,2013/2014,45,,,,,,,,,,,,,,,,,,7.9,18.9,20.3,8.9,5.9
Central Coast,2014-05-17,2013/2014,46,,,,,,,,,,,,,,,,,,10.16,21.8,23.4,10,7.2
Central Coast,2014-05-24,2013/2014,47,,,,,,,,,,,,,,,,,,0.42,23.5,24.9,10.3,8.8
Central Coast,2014-05-31,2013/2014,48,,,,,,,,,,,,,,,,,,4.41,22.8,25,12.3,7.9
Coffs Harbour,2013-11-02,2013/2014,18,,,,,,,,,,,,,,,,,,8.85,25,30.1,12.6,9.7
Coffs Harbour,2013-11-09,2013/2014,19,3,0,0,,,,,,,,,,,,,,,0.4,26.1,32.8,13.4,10.8
Coffs Harbour,2013-11-16,2013/2014,20,66,1,0,,,,,,,,,,,,,,,90.82,26.3,31.9,16,14.7
Coffs Harbour,2013-11-23,2013/2014,21,66,0,3,,,,,,,,,,,,,,,49.23,24.4,25.6,14.3,10.8
Coffs Harbour,2013-11-30,2013/2014,22,122,0,1,,,,,,,,,,,,,,,44.35,25.8,29.9,14.9,11.7
Coffs Harbour,2013-12-07,2013/2014,23,,,,,,,,,,,,,,,,,,37.47,24.5,31.1,14.2,10.2
Coffs Harbour,2013-12-14,2013/2014,24,137,8,0,,,,,,,,,,,,,,,4.8,26.2,28.4,15.9,10.2
Coffs Harbour,2013-12-21,2013/2014,25,167,0,3,,,,,,,,,,,,,,,5.73,25.8,28.9,16.6,14.5
Coffs Harbour,2013-12-28,2013/2014,26,,,,,,,,,,,,,,,,,,21.8,26.7,30.3,18.1,15.5
Coffs Harbour,2014-01-04,2013/2014,27,,,,,,,,,,,,,,,,,,0.61,29.3,33.8,18.4,16.6
Coffs Harbour,2014-01-11,2013/2014,28,277,1,3,,,,,,,,,,,,,,,16.79,25.8,31,18.7,16
Coffs Harbour,2014-01-18,2013/2014,29,344,6,8,,,,,,,,,,,,,,,3.37,27.5,28.6,16.9,16.3
Coffs Harbour,2014-01-25,2013/2014,30,164,1,0,,,,,,,,,,,,,,,23.81,27.8,30.7,18.8,16.3
Coffs Harbour,2014-02-01,2013/2014,31,119,1,0,,,,,,,,,,,,,,,6.38,25.8,27.1,17.2,15.3
Coffs Harbour,2014-02-08,2013/2014,32,140,3,2,,,,,,,,,,,,,,,22.37,25.4,27.9,16,14.8
Coffs Harbour,2014-02-15,2013/2014,33,,,,,,,,,,,,,,,,,,4.35,27.2,28.7,17.7,14.8
Coffs Harbour,2014-02-22,2013/2014,34,158,10,0,,,,,,,,,,,,,,,20.72,27.9,31.5,20.7,19
Coffs Harbour,2014-03-01,2013/2014,35,70,0,1,,,,,,,,,,,,,,,16.42,26.4,28.8,18.1,17.1
Coffs Harbour,2014-03-08,2013/2014,36,24,0,0,,,,,,,,,,,,,,,26.72,25.8,27.3,16.8,15.5
Coffs Harbour,2014-03-15,2013/2014,37,93,1,3,,,,,,,,,,,,,,,15.17,25.5,26.2,16,15
Coffs Harbour,2014-03-22,2013/2014,38,141,2,0,,1,,,,,,,,,,,,,29.65,26.9,32.5,17.2,15.2
Coffs Harbour,2014-03-29,2013/2014,39,99,2,1,,,,,,,,,,,,,,,58.03,24.9,27.7,17.5,15.6
Coffs Harbour,2014-04-05,2013/2014,40,117,1,8,,,,,,,,,,,,,,,72.74,26.5,28,17.7,16.4
Coffs Harbour,2014-04-12,2013/2014,41,149,4,10,,,,,,,,,,,,,,,22.09,25.1,28.4,17.2,15.6
Coffs Harbour,2014-04-19,2013/2014,42,123,1,2,,,,,,,,,,,,,,,11.51,23.4,25.7,14.6,10.9
Coffs Harbour,2014-04-26,2013/2014,43,118,0,2,,,,,,,,,,,,,,,0.71,25.6,27.2,12.3,10.2
Coffs Harbour,2014-05-03,2013/2014,44,,,,,,,,,,,,,,,,,,53.99,22.1,25,13.9,11.6
Coffs Harbour,2014-05-10,2013/2014,45,,,,,,,,,,,,,,,,,,7,19.3,20.8,8.4,4.9
Coffs Harbour,2014-05-17,2013/2014,46,,,,,,,,,,,,,,,,,,8.71,21.7,23.4,11.1,8.7
Coffs Harbour,2014-05-24,2013/2014,47,,,,,,,,,,,,,,,,,,1.66,22.6,23.3,10.9,9.6
Coffs Harbour,2014-05-31,2013/2014,48,,,,,,,,,,,,,,,,,,0.77,23.8,25.7,11.7,8.5
Georges River,2013-11-02,2013/2014,18,,,,,,,,,,,,,,,,,,1.35,23.4,25.5,13.4,10.6
Georges River,2013-11-09,2013/2014,19,,,,,,,,,,,,,,,,,,0,28.2,35.4,13,9.2
Georges River,2013-11-16,2013/2014,20,,,,,,,,,,,,,,,,,,56.25,24.7,33,15.2,13.4
Georges River,2013-11-23,2013/2014,21,,,,,,,,,,,,,,,,,,97.4,23,26.9,15.6,14.2
Georges River,2013-11-30,2013/2014,22,,,,,,,,,,,,,,,,,,20.5,23.9,30.6,15.1,12.1
Georges River,2013-12-07,2013/2014,23,,,,,,,,,,,,,,,,,,7.9,24.9,30.4,14.1,11.9
Georges River,2013-12-14,2013/2014,24,,,,,,,,,,,,,,,,,,0,29.1,33.1,16.6,10.8
Georges River,2013-12-21,2013/2014,25,,,,,,,,,,,,,,,,,,8.1,27.9,38.5,17.5,16.6
Georges River,2013-12-28,2013/2014,26,,,,,,,,,,,,,,,,,,18.9,27.2,35.7,19.2,16.4
Georges River,2014-01-04,2013/2014,27,,,,,,,,,,,,,,,,,,0.5,27.9,36,18.2,15.7
Georges River,2014-01-11,2013/2014,28,123,7,65,,,,,,,,,,,,,,,2.55,26,31.4,17.5,15.9
Georges River,2014-01-18,2013/2014,29,404,0,248,,,,,,1,,,,,,,,,0.4,30.2,32.3,18.3,17
