location,report_date,season,season_week,total_mosquito,culex_annulirostris,aedes_vigilax,mos_sindbis,mos_ross_river,mos_kunjin,mos_edge_hill,mos_barmah_forest,mos_stratford,mos_kokobera,mos_unknown,mos_murray_valley_encephalitis,sc_num_tested,sc_num_pos,sc_murray_valley_encephalitis,sc_kunjin,sc_japanese_encephalitis,rain_cumulative,temperature_max_avg,temperature_max,temperature_min_avg,temperature_min
Bourke,1993-12-25,1993/1994,26,89,10,0,,,,,,,,,,,,,,,4.33,33.8,38.3,20.4,16.1
Bourke,1994-01-01,1993/1994,27,,,,,,,,,,,,,,,,,,0,30.9,37,15.2,10.6
Bourke,1994-01-08,1993/1994,28,54,4,0,,,,,,,,,,,,,,,0,38.2,41.5,20.4,18.2
Bourke,1994-01-15,1993/1994,29,46,28,0,,,,,,,,,,,,,,,4.01,37,40.6,20.7,15.6
Bourke,1994-01-22,1993/1994,30,82,39,0,,,,,,,,,,,,,,,0.09,37.5,39.8,22.8,19.3
Bourke,1994-01-29,1993/1994,31,107,81,0,,,,,,,,,,,,,,,0,37.2,39.1,21.8,18.1
Bourke,1994-02-05,1993/1994,32,20,12,0,,,,,,,,,,,,,,,4.19,34.8,37.9,22,20.5
Bourke,1994-02-12,1993/1994,33,102,52,0,,,,,,,,,,,,,,,11.43,37.3,40.3,23.9,21.3
Bourke,1994-02-19,1993/1994,34,43,24,0,,,,,,,,,,,,,,,64.78,29.9,34.7,19.7,16.2
Bourke,1994-02-26,1993/1994,35,46,30,0,,,,,,,,,,,,,,,2.48,32.6,34.7,19.9,16.5
Bourke,1994-03-05,1993/1994,36,75,26,0,,,,,,,,,,,,,,,28.38,30.6,35.4,19.7,16.4
Bourke,1994-03-12,1993/1994,37,103,25,0,,,,,,,,,,,,,,,14.17,30.3,32.3,17.7,15.1
Bourke,1994-03-19,1993/1994,38,93,21,0,,,,,,,,,,,,,,,0,27.6,30.6,12.7,10.6
Bourke,1994-03-26,1993/1994,39,78,22,0,,,,,,,,,,,,,,,0.96,29.7,30.1,16.6,15.8
Bourke,1994-04-02,1993/1994,40,92,52,0,,,,,,,,,,,,,,,6.85,30.2,32.8,17.1,16
Bourke,1994-04-09,1993/1994,41,,,,,,,,,,,,,,,,,,0.2,28.2,33.3,14.3,8.9
Bourke,1994-04-16,1993/1994,42,,,,,,,,,,,,,,,,,,0,24.9,29.1,10.4,7.4
Bourke,1994-04-23,1993/1994,43,,,,,,,,,,,,,,,,,,0,27.1,30.6,11.5,8.8
Bourke,1994-04-30,1993/1994,44,,,,,,,,,,,,,,,,,,0.12,29.4,30.2,13.5,10.7
Bourke,1994-05-07,1993/1994,45,,,,,,,,,,,,,,,,,,0.33,27.9,30,12.6,11
Bourke,1994-05-14,1993/1994,46,,,,,,,,,,,,,,,,,,1.85,21.6,25.5,7.6,4.6
Bourke,1994-05-21,1993/1994,47,,,,,,,,,,,,,,,,,,0,21.7,24.4,5.2,2.7
Bourke,1994-05-28,1993/1994,48,,,,,,,,,,,,,,,,,,0,24,28.1,6,3.3
Bourke,1994-06-04,1993/1994,49,,,,,,,,,,,,,,,,,,0,25.5,27.3,7.6,5.8
Byron Bay,1993-10-09,1993/1994,15,,,,,,,,,,,,,,,,,,4.89,23.2,24.9,12.5,10.4
Byron Bay,1993-10-16,1993/1994,16,,,,,,,,,,,,,,,,,,13.71,23.2,31.7,13.3,10.3
Byron Bay,1993-10-23,1993/1994,17,,,,,,,,,,,,,,,,,,41.46,25.4,29.1,15.8,10.5
Byron Bay,1993-10-30,1993/1994,18,,,,,,,,,,,,,,,,,,1.2,25.7,29.8,15.3,10.4
Byron Bay,1993-11-06,1993/1994,19,13,0,0,,,,,,,,,,,,,,,57.55,23.9,28,15.3,11.4
Byron Bay,1993-11-13,1993/1994,20,20,0,0,,,,,,,,,,,,,,,33.2,24.5,31.5,15.7,14.3
Byron Bay,1993-11-20,1993/1994,21,,,,,,,,,,,,,,,,,,6.79,25.2,29.6,17.1,15.9
Byron Bay,1993-11-27,1993/1994,22,,,,,,,,,,,,,,,,,,17.87,24.9,32.8,17.6,14.4
Byron Bay,1993-12-04,1993/1994,23,,,,,,,,,,,,,,,,,,0.11,27.6,29.2,17.7,14.7
Byron Bay,1993-12-11,1993/1994,24,,,,,,,,,,,,,,,,,,164.64,23.7,27.1,18,16.4
Byron Bay,1993-12-18,1993/1994,25,,,,,,,,,,,,,,,,,,11.82,26.3,29.3,17.2,14.8
Byron Bay,1993-12-25,1993/1994,26,,,,,,,,,,,,,,,,,,2.14,27.6,31.5,17,13.8
Byron Bay,1994-01-01,1993/1994,27,,,,,,,,,,,,,,,,,,0.01,29.9,31.3,15.5,11.3
Byron Bay,1994-01-08,1993/1994,28,,,,,,,,,,,,,,,,,,0.13,32.9,34.4,20.3,18.5
Byron Bay,1994-01-15,1993/1994,29,,,,,,,,,,,,,,,,,,43.12,29.6,34.9,21.1,19.4
Byron Bay,1994-01-22,1993/1994,30,,,,,,,,,,,,,,,,,,98.49,27.4,31,20.4,18.8
Byron Bay,1994-01-29,1993/1994,31,,,,,,,,,,,,,,,,,,12.57,26.5,27.2,19.1,17.3
Byron Bay,1994-02-05,1993/1994,32,,,,,,,,,,,,,,,,,,53.53,26,28.6,19.6,18.8
Byron Bay,1994-02-12,1993/1994,33,,,,,,,,,,,,,,,,,,12.86,28.4,29.5,18.6,16.8
Byron Bay,1994-02-19,1993/1994,34,,,,,,,,,,,,,,,,,,21.26,27.4,29.8,19.3,16.1
Byron Bay,1994-02-26,1993/1994,35,,,,,,,,,,,,,,,,,,111.35,25.2,27.6,17.7,16.3
Byron Bay,1994-03-05,1993/1994,36,,,,,,,,,,,,,,,,,,241.33,25.2,28.2,18.7,16.3
Byron Bay,1994-03-12,1993/1994,37,,,,,,,,,,,,,,,,,,78.52,25.7,27.6,19.7,18.8
Byron Bay,1994-03-19,1993/1994,38,,,,,,,,,,,,,,,,,,4.28,25.5,28.5,14.7,11.9
Byron Bay,1994-03-26,1993/1994,39,,,,,,,,,,,,,,,,,,133.8,23.5,24.9,16.4,15.4
Byron Bay,1994-04-02,1993/1994,40,,,,,,,,,,,,,,,,,,120.75,24.6,25.6,17.4,16.2
Byron Bay,1994-04-09,1993/1994,41,,,,,,,,,,,,,,,,,,33.26,25.5,28.1,17.5,15.4
Byron Bay,1994-04-16,1993/1994,42,,,,,,,,,,,,,,,,,,17.37,22.9,27,13.3,9.7
Byron Bay,1994-04-23,1993/1994,43,,,,,,,,,,,,,,,,,,41.49,23.6,25.3,15.5,14.9
Byron Bay,1994-04-30,1993/1994,44,,,,,,,,,,,,,,,,,,11.49,23.5,24.4,14,12.7
Byron Bay,1994-05-07,1993/1994,45,,,,,,,,,,,,,,,,,,100.6,22.7,24.6,14.8,12.4
Byron Bay,1994-05-14,1993/1994,46,,,,,,,,,,,,,,,,,,16.24,20.3,21.8,11.8,9.8
Byron Bay,1994-05-21,1993/1994,47,,,,,,,,,,,,,,,,,,37.09,22.1,24.7,9.5,6.5
Byron Bay,1994-05-28,1993/1994,48,,,,,,,,,,,,,,,,,,0,24.6,27.7,8,5.4
Byron Bay,1994-06-04,1993/1994,49,,,,,,,,,,,,,,,,,,32,21.6,23.6,11.1,5.3
Central Coast,1993-10-09,1993/1994,15,,,,,,,,,,,,,,,,,,16.43,22.5,28.4,11.7,7.6
Central Coast,1993-10-16,1993/1994,16,,,,,,,,,,,,,,,,,,0.76,21.6,33.3,10.1,5.5
Central Coast,1993-10-23,1993/1994,17,,,,,,,,,,,,,,,,,,19.53,22.8,26.2,12.2,8.9
Central Coast,1993-10-30,1993/1994,18,,,,,,,,,,,,,,,,,,13.52,24,28.3,11.9,7.9
Central Coast,1993-11-06,1993/1994,19,,,,,,,,,,,,,,,,,,15.05,22,24.9,11.4,9.6
Central Coast,1993-11-13,1993/1994,20,40,0,6,,,,,,,,,,,,,,,2.03,21.9,24.8,11.1,7.8
Central Coast,1993-11-20,1993/1994,21,20,0,1,,,,,,,,,,,,,,,24.66,26.1,36.2,15.8,12.2
Central Coast,1993-11-27,1993/1994,22,15,0,0,,,,,,,,,,,,,,,30.92,22.7,27.8,14.4,11.9
Central Coast,1993-12-04,1993/1994,23,16,0,1,,,,,,,,,,,,,,,4.59,27.4,37.3,15.8,12.5
Central Coast,1993-12-11,1993/1994,24,33,0,0,,,,,,,,,,,,,,,39.98,22.8,28.7,15.7,14.6
Central Coast,1993-12-18,1993/1994,25,21,0,2,,,,,,,,,,,,,,,7.32,28.2,31.9,17.2,14.8
Central Coast,1993-12-25,1993/1994,26,18,0,3,,,,,,,,,,,,,,,5.15,26.4,29.7,17.4,14.4
Central Coast,1994-01-01,1993/1994,27,,,,,,,,,,,,,,,,,,7.56,27.8,33,14.7,12.2
Central Coast,1994-01-08,1993/1994,28,,,,,,,,,,,,,,,,,,0.84,34.2,38.9,18.6,15.5
Central Coast,1994-01-15,1993/1994,29,15,0,8,,,,,,,,,,,,,,,1.07,29,33.5,19.5,16.5
Central Coast,1994-01-22,1993/1994,30,17,1,6,,,,,,,,,,,,,,,47.12,28.5,32.2,18.3,14.9
Central Coast,1994-01-29,1993/1994,31,64,0,59,,,,,,,,,,,,,,,9.84,26.1,27.7,15.2,13.1
Central Coast,1994-02-05,1993/1994,32,25,0,15,,,,,,,,,,,,,,,5.14,27.5,29.2,17.4,15.9
Central Coast,1994-02-12,1993/1994,33,40,0,30,,,,,,,,,,,,,,,3.8,30.8,31.8,19.4,17.6
Central Coast,1994-02-19,1993/1994,34,,,,,,,,,,,,,,,,,,65.14,26.5,30.8,19.2,18.7
Central Coast,1994-02-26,1993/1994,35,24,0,8,,,,,,,,,,,,,,,31.58,24.2,27.3,15.5,13.1
Central Coast,1994-03-05,1993/1994,36,,,,,,,,,,,,,,,,,,29.63,24.8,30,16,15.1
Central Coast,1994-03-12,1993/1994,37,144,1,122,,,,,,,,,,,,,,,50,25.3,28.1,17.3,16.1
Central Coast,1994-03-19,1993/1994,38,47,0,29,,,,,,,,,,,,,,,18.48,21.9,26,12.6,8.9
Central Coast,1994-03-26,1993/1994,39,38,0,25,,,,,,,,,,,,,,,9.3,21.4,23.1,13.4,11.3
Central Coast,1994-04-02,1993/1994,40,,,,,,,,,,,,,,,,,,52.27,23.9,28.7,15.2,13.8
Central Coast,1994-04-09,1993/1994,41,27,1,3,,,,,,,,,,,,,,,7.99,24.4,27,14.8,13.5
Central Coast,1994-04-16,1993/1994,42,,,,,,,,,,,,,,,,,,101.02,21,27,10.5,6.5
Central Coast,1994-04-23,1993/1994,43,,,,,,,,,,,,,,,,,,3.23,22.1,24.7,12.1,10.7
Central Coast,1994-04-30,1993/1994,44,24,0,0,,,,,,,,,,,,,,,0.11,25.5,28.4,12.6,11.6
Central Coast,1994-05-07,1993/1994,45,,,,,,,,,,,,,,,,,,22.57,22,27.2,13.8,10.9
Central Coast,1994-05-14,1993/1994,46,,,,,,,,,,,,,,,,,,23.89,18.7,21.5,9,7.5
Central Coast,1994-05-21,1993/1994,47,,,,,,,,,,,,,,,,,,0.25,20,23.6,7.9,5.5
Central Coast,1994-05-28,1993/1994,48,,,,,,,,,,,,,,,,,,0,22.3,26.9,10.6,5.7
Central Coast,1994-06-04,1993/1994,49,,,,,,,,,,,,,,,,,,0.92,20.2,23.4,9.8,6.6
Condobolin,1993-10-09,1993/1994,15,,,,,,,,,,,,,,,,,,45.98,22.2,28.5,11.1,6.1
Condobolin,1993-10-16,1993/1994,16,,,,,,,,,,,,,,,,,,15.99,20.8,30.2,8,2.9
Condobolin,1993-10-23,1993/1994,17,,,,,,,,,,,,,,,,,,4.8,21.4,24.4,8.7,5.1
Condobolin,1993-10-30,1993/1994,18,,,,,,,,,,,,,,,,,,7.25,23.5,29.7,9.8,5.3
Condobolin,1993-11-06,1993/1994,19,228,16,0,,,,,,,,,,,,,,,1.08,22.9,25.3,9.2,5
Condobolin,1993-11-13,1993/1994,20,,,,,,,,,,,,,,,,,,0.4,27.3,31.1,9.5,6.4
Condobolin,1993-11-20,1993/1994,21,90,40,0,,,,,,,,,,,,,,,27.14,32.1,35.9,17.5,12.7
Condobolin,1993-11-27,1993/1994,22,141,103,0,,,,,,,,,,,,,,,12.85,27.5,30.9,12.7,9.6
Condobolin,1993-12-04,1993/1994,23,220,174,0,,,,,,,,,,,,,,,0.01,35.7,41.8,17.6,13.1
Condobolin,1993-12-11,1993/1994,24,82,69,0,,,,,,,,,,,,,,,2.95,28.7,30.4,16.4,14.7
Condobolin,1993-12-18,1993/1994,25,158,149,0,,,,,,,,,,,,,,,12.28,29.5,34.8,17.4,11.4
Condobolin,1993-12-25,1993/1994,26,83,68,0,,,,,,,,,,,,,,,13.25,29.3,35.7,15.9,12.6
Condobolin,1994-01-01,1993/1994,27,,,,,,,,,,,,,,,,,,0.71,26.7,33.5,11.7,8.3
Condobolin,1994-01-08,1993/1994,28,300,275,0,,,,,,,,,,,,,,,0.07,33.5,38.3,15.5,13.9
Condobolin,1994-01-15,1993/1994,29,116,85,0,,,,,,,,,,,,,,,2.45,33.4,39.9,16.8,11.2
Condobolin,1994-01-22,1993/1994,30,70,48,0,,,,,,,,,,,,,,,3.31,32.8,35.9,17.4,15.8
Condobolin,1994-01-29,1993/1994,31,147,119,0,,,,,,,,,,,,,,,0,35.4,38.2,18.5,10.8
Condobolin,1994-02-05,1993/1994,32,80,66,0,,,,,,,,,,,,,,,11.33,35.1,36.4,21.1,19.8
Condobolin,1994-02-12,1993/1994,33,42,40,0,,,,,,,,,,,,,,,21.56,35.6,39.5,22.1,19.2
Condobolin,1994-02-19,1993/1994,34,272,264,0,,,,,,,,,,,,,,,31.5,27.8,32.1,17.4,13.7
Condobolin,1994-02-26,1993/1994,35,76,54,0,,,,,,,,,,,,,,,0.11,32,35,16.9,11.9
Condobolin,1994-03-05,1993/1994,36,51,28,0,,,,,,,,,,,,,,,15.63,30.3,35.1,16,12.1
Condobolin,1994-03-12,1993/1994,37,71,53,0,,,,,,,,,,,,,,,59.2,27.5,30.7,14.6,12.1
Condobolin,1994-03-19,1993/1994,38,54,43,0,,,,,,,,,,,,,,,0,24.3,28,9.9,8.8
Condobolin,1994-03-26,1993/1994,39,85,28,0,,,,,,,,,,,,,,,0,27.2,28.3,13,12
Condobolin,1994-04-02,1993/1994,40,126,28,0,,,,,,,,,,,,,,,1.1,28.3,30,14.4,13.2
Condobolin,1994-04-09,1993/1994,41,61,20,0,,,,,,,,,,,,,,,3.5,25.7,30.2,11.7,6.3
Condobolin,1994-04-16,1993/1994,42,40,4,0,,,,,,,,,,,,,,,4.12,22.4,27.3,8.6,6.8
Condobolin,1994-04-23,1993/1994,43,7,0,0,,,,,,,,,,,,,,,0,24.4,27.7,9,5.9
Condobolin,1994-04-30,1993/1994,44,67,10,0,,,,,,,,,,,,,,,0,27.4,29,9.5,6.4
Condobolin,1994-05-07,1993/1994,45,,,,,,,,,,,,,,,,,,0.02,25.1,27.4,9.2,6.5
Condobolin,1994-05-14,1993/1994,46,,,,,,,,,,,,,,,,,,6.49,19.8,23.9,6.5,3
Condobolin,1994-05-21,1993/1994,47,,,,,,,,,,,,,,,,,,0.08,18.4,20.4,4,1.1
Condobolin,1994-05-28,1993/1994,48,,,,,,,,,,,,,,,,,,0,20.6,24.5,6.2,2.7
Condobolin,1994-06-04,1993/1994,49,,,,,,,,,,,,,,,,,,0,22.7,24.8,6.6,5
Deniliquin,1993-10-09,1993/1994,15,,,,,,,,,,,,,,,,,,27.83,21.2,29.1,9.9,6.3
Deniliquin,1993-10-16,1993/1994,16,,,,,,,,,,,,,,,,,,0.39,19,23,7.1,2.6
Deniliquin,1993-10-23,1993/1994,17,,,,,,,,,,,,,,,,,,9.72,20.4,24.7,9.1,5.3
Deniliquin,1993-10-30,1993/1994,18,,,,,,,,,,,,,,,,,,4.94,22.2,26,9.4,5.8
Deniliquin,1993-11-06,1993/1994,19,,,,,,,,,,,,,,,,,,21.96,19.8,24.4,8.3,5.7
Deniliquin,1993-11-13,1993/1994,20,,,,,,,,,,,,,,,,,,2.05,23.7,27.9,9.3,5.7
Deniliquin,1993-11-20,1993/1994,21,70,4,0,,,,,,,,,,,,,,,2.4,29.7,34.3,15.3,10.1
Deniliquin,1993-11-27,1993/1994,22,41,2,0,,,,,,,,,,,,,,,10.43,25.5,33.5,9.8,6.1
Deniliquin,1993-12-04,1993/1994,23,,,,,,,,,,,,,,,,,,0.14,31.8,41.7,14.7,9.7
Deniliquin,1993-12-11,1993/1994,24,0,0,0,,,,,,,,,,,,,,,1.02,29,32.5,14.1,8.2
Deniliquin,1993-12-18,1993/1994,25,169,152,0,,,,,,,,,,,,,,,27.89,27,31.8,14.8,9.9
Deniliquin,1993-12-25,1993/1994,26,568,548,0,,,,,,,,,,,,,,,27.22,28,34.1,14.9,11.1
Deniliquin,1994-01-01,1993/1994,27,,,,,,,,,,,,,,,,,,6.7,24.1,28.8,10.7,6.9
Deniliquin,1994-01-08,1993/1994,28,,,,,,,,,,,,,,,,,,0.83,28.4,37.1,13.5,11.2
Deniliquin,1994-01-15,1993/1994,29,190,181,0,,,,,,,,,,,,,,,0,30.9,40,14.3,7.9
Deniliquin,1994-01-22,1993/1994,30,2108,2096,0,,,,,,,,,,,,,,,0.12,28.5,32.4,13.5,9.7
Deniliquin,1994-01-29,1993/1994,31,1297,1254,0,,,,,,,,,,,,,,,0.12,35.4,41.5,16.4,9.7
Deniliquin,1994-02-05,1993/1994,32,1006,990,0,,,,,,,,,,,,,,,5.93,36,37.8,19.8,16.3
Deniliquin,1994-02-12,1993/1994,33,1020,998,0,,,,,,,,,,,,,,,19.52,34.7,38.9,20.2,15
Deniliquin,1994-02-19,1993/1994,34,702,688,0,,,,,,,,,,,,,,,29.83,25.8,30,14.7,10.7
