location,report_date,season,season_week,total_mosquito,culex_annulirostris,aedes_vigilax,mos_sindbis,mos_ross_river,mos_kunjin,mos_edge_hill,mos_barmah_forest,mos_stratford,mos_kokobera,mos_unknown,mos_murray_valley_encephalitis,sc_num_tested,sc_num_pos,sc_murray_valley_encephalitis,sc_kunjin,sc_japanese_encephalitis,rain_cumulative,temperature_max_avg,temperature_max,temperature_min_avg,temperature_min
Ballina,1998-04-11,1997/1998,41,,,,,,,,,,,,,,,,,,2.31,26.5,29.1,16.7,15.6
Ballina,1998-04-18,1997/1998,42,,,,,,,,,,,,,,,,,,130.49,25.1,30.3,18.8,16.5
Ballina,1998-04-25,1997/1998,43,,,,,,,,,,,,,,,,,,103.92,25,28.4,17.6,14.8
Ballina,1998-05-02,1997/1998,44,,,,,,,,,,,,,,,,,,0,25.5,27.6,15.4,11.5
Ballina,1998-05-09,1997/1998,45,,,,,,,,,,,,,,,,,,73.75,23.1,25.4,15.7,11.8
Ballina,1998-05-16,1997/1998,46,,,,,,,,,,,,,,,,,,32.59,21.8,23.8,12.5,8.6
Batemans Bay,1997-10-18,1997/1998,16,,,,,,,,,,,,,,,,,,0.57,20.7,29.1,8.4,4.1
Batemans Bay,1997-10-25,1997/1998,17,,,,,,,,,,,,,,,,,,1.07,19,23.8,5.7,3.3
Batemans Bay,1997-11-01,1997/1998,18,,,,,,,,,,,,,,,,,,3.41,23.8,26.3,12.2,9.3
Batemans Bay,1997-11-08,1997/1998,19,,,,,,,,,,,,,,,,,,12.9,20.8,24.7,11.3,9.5
Batemans Bay,1997-11-15,1997/1998,20,,,,,,,,,,,,,,,,,,12.55,23.7,28.7,13,9.7
Batemans Bay,1997-11-22,1997/1998,21,,,,,,,,,,,,,,,,,,14.76,20.8,24.3,9.9,7.1
Batemans Bay,1997-11-29,1997/1998,22,131,0,96,,,,,,,,,,,,,,,3.67,27.9,35.5,13.3,10.8
Batemans Bay,1997-12-06,1997/1998,23,179,0,152,,,,,,,,,,,,,,,1.61,25,32.5,13.4,12.1
Batemans Bay,1997-12-13,1997/1998,24,138,0,109,,,,,,,,,,,,,,,24.69,23.8,27.4,13.5,10.3
Batemans Bay,1997-12-20,1997/1998,25,169,0,143,,,,,,,,,,,,,,,10.38,26.5,32.4,14.7,12
Batemans Bay,1997-12-27,1997/1998,26,101,2,90,,,,,,,,,,,,,,,3.9,26.6,32.7,14.5,13.3
Batemans Bay,1998-01-03,1997/1998,27,,,,,,,,,,,,,,,,,,6.94,27.2,32.8,14.6,13
Batemans Bay,1998-01-10,1997/1998,28,,,,,,,,,,,,,,,,,,24.37,21.9,23,15.2,11
Batemans Bay,1998-01-17,1997/1998,29,414,0,392,,,,,,,,,,,,,,,8.59,25.9,28.9,16.2,13.5
Batemans Bay,1998-01-24,1997/1998,30,126,1,122,,,,,,,,,,,,,,,3.85,26.3,28.6,14.2,11.9
Batemans Bay,1998-01-31,1997/1998,31,62,2,55,,,,,,,,,,,,,,,26.07,26.2,32.8,14.7,13
Batemans Bay,1998-02-07,1997/1998,32,147,1,130,,,,,,,,,,,,,,,5.23,27.9,30.9,17.7,14.7
Batemans Bay,1998-02-14,1997/1998,33,418,0,396,,,,,,,,,,,,,,,9.7,26.3,31.2,16,12.3
Batemans Bay,1998-02-21,1997/1998,34,138,0,131,,,,,,,,,,,,,,,0.23,27.2,31.2,13.6,7.4
Batemans Bay,1998-02-28,1997/1998,35,,,,,,,,,,,,,,,,,,0,28.1,34.7,14,10.5
Batemans Bay,1998-03-07,1997/1998,36,66,0,54,,,,,,,,,,,,,,,5.66,26,35.9,14.3,11.8
Batemans Bay,1998-03-14,1997/1998,37,,,,,,,,,,,,,,,,,,0.04,27.4,38.5,11.4,9.1
Batemans Bay,1998-03-21,1997/1998,38,304,0,288,,,,1,,,,,,,,,,,4.59,24.6,29.2,13.9,12.7
Batemans Bay,1998-03-28,1997/1998,39,89,0,84,,,,1,,,,,,,,,,,0.74,26.4,37.5,13.8,10.4
Batemans Bay,1998-04-04,1997/1998,40,,,,,,,,,,,,,,,,,,0.25,24.2,27.4,10.6,8.5
Batemans Bay,1998-04-11,1997/1998,41,,,,,,,,,,,,,,,,,,15.82,24.6,33.4,12.6,10.6
Batemans Bay,1998-04-18,1997/1998,42,,,,,,,,,,,,,,,,,,2.56,21.4,23.3,9.4,4.5
Batemans Bay,1998-04-25,1997/1998,43,,,,,,,,,,,,,,,,,,11.75,20,22.5,11.8,8.7
Batemans Bay,1998-05-02,1997/1998,44,,,,,,,,,,,,,,,,,,0.28,20.1,23.1,9.9,7.3
Batemans Bay,1998-05-09,1997/1998,45,,,,,,,,,,,,,,,,,,50.86,17,21.8,10.7,7.9
Batemans Bay,1998-05-16,1997/1998,46,,,,,,,,,,,,,,,,,,1.67,18.2,20.3,7.4,1.9
Bellingen,1997-10-18,1997/1998,16,,,,,,,,,,,,,,,,,,0,25.7,30.1,9.8,7.4
Bellingen,1997-10-25,1997/1998,17,,,,,,,,,,,,,,,,,,7.21,19.6,23,9.6,5.4
Bellingen,1997-11-01,1997/1998,18,,,,,,,,,,,,,,,,,,24.92,24.9,25.8,13,10.3
Bellingen,1997-11-08,1997/1998,19,,,,,,,,,,,,,,,,,,100.77,21.7,27.1,14.5,10.8
Bellingen,1997-11-15,1997/1998,20,,,,,,,,,,,,,,,,,,39.56,25.3,29.4,15.3,12.2
Bellingen,1997-11-22,1997/1998,21,,,,,,,,,,,,,,,,,,12.32,24.5,28.5,14.1,9.3
Bellingen,1997-11-29,1997/1998,22,,,,,,,,,,,,,,,,,,38.02,27.9,32.5,15.4,12.8
Bellingen,1997-12-06,1997/1998,23,,,,,,,,,,,,,,,,,,20.12,27.4,31.5,17,14.9
Bellingen,1997-12-13,1997/1998,24,,,,,,,,,,,,,,,,,,60.2,24.8,30.4,16.7,14.2
Bellingen,1997-12-20,1997/1998,25,,,,,,,,,,,,,,,,,,14.52,29.4,33.4,16.4,13.8
Bellingen,1997-12-27,1997/1998,26,,,,,,,,,,,,,,,,,,12.58,28.8,33.6,18.3,17.3
Bellingen,1998-01-03,1997/1998,27,,,,,,,,,,,,,,,,,,19.86,24.9,27.9,14.8,12.5
Bellingen,1998-01-10,1997/1998,28,,,,,,,,,,,,,,,,,,15.9,25.4,30.3,16.6,14.1
Bellingen,1998-01-17,1997/1998,29,,,,,,,,,,,,,,,,,,37.54,24.8,29.9,17.3,14.8
Bellingen,1998-01-24,1997/1998,30,,,,,,,,,,,,,,,,,,8.01,28.2,30.9,17.5,16.4
Bellingen,1998-01-31,1997/1998,31,,,,,,,,,,,,,,,,,,7.38,29.3,31.1,17.7,15.7
Bellingen,1998-02-07,1997/1998,32,14,0,0,,,,,,,,,,,,,,,22.31,27.9,30.7,18.1,16.8
Bellingen,1998-02-14,1997/1998,33,,,,,,,,,,,,,,,,,,86.23,25.9,31.2,18.1,15.6
Bellingen,1998-02-21,1997/1998,34,13,0,2,,,,,,,,,,,,,,,17.4,28.2,32.7,16.8,13.9
Bellingen,1998-02-28,1997/1998,35,,,,,,,,,,,,,,,,,,1.04,27.5,30.1,16.1,13.7
Bellingen,1998-03-07,1997/1998,36,,,,,,,,,,,,,,,,,,27.38,26.9,29.9,16,13.9
Bellingen,1998-03-14,1997/1998,37,,,,,,,,,,,,,,,,,,0.1,25.1,28.1,13.4,11.4
Bellingen,1998-03-21,1997/1998,38,41,2,16,,,,,,,,,,,,,,,19.66,27.3,33,17.1,13.5
Bellingen,1998-03-28,1997/1998,39,,,,,,,,,,,,,,,,,,22.6,26.4,29.5,15.3,13.3
Bellingen,1998-04-04,1997/1998,40,14,0,0,,,,,,,,,,,,,,,26.82,25.8,31.9,15.3,12.8
Bellingen,1998-04-11,1997/1998,41,,,,,,,,,,,,,,,,,,12.7,24.5,26.6,12.6,10.6
Bellingen,1998-04-18,1997/1998,42,,,,,,,,,,,,,,,,,,27.63,21.6,26.7,14.8,13.2
Bellingen,1998-04-25,1997/1998,43,,,,,,,,,,,,,,,,,,45.16,21.7,24.3,14.1,10
Bellingen,1998-05-02,1997/1998,44,,,,,,,,,,,,,,,,,,0.5,22.1,24.7,10.7,7.1
Bellingen,1998-05-09,1997/1998,45,,,,,,,,,,,,,,,,,,9.31,20.4,21.4,11.8,6.1
Bellingen,1998-05-16,1997/1998,46,,,,,,,,,,,,,,,,,,12.8,17.6,20.2,7.4,1.8
Bourke,1997-10-18,1997/1998,16,,,,,,,,,,,,,,,,,,0,29.8,36.7,12.3,7.7
Bourke,1997-10-25,1997/1998,17,,,,,,,,,,,,,,,,,,0.2,26.8,33.4,12.3,9.7
Bourke,1997-11-01,1997/1998,18,,,,,,,,,,,,,,,,,,0.74,36.5,39.8,18.7,16.9
Bourke,1997-11-08,1997/1998,19,,,,,,,,,,,,,,,,,,1,31.3,36.5,15.2,11.1
Bourke,1997-11-15,1997/1998,20,,,,,,,,,,,,,,,,,,17.24,34.3,37.8,19.1,17.7
Bourke,1997-11-22,1997/1998,21,18,2,0,,,,,,,,,,,,,,,26.69,29.9,34.1,16.1,13.4
Bourke,1997-11-29,1997/1998,22,59,20,0,,,,,,,,,,,,,,,0.46,40.3,43.8,21.6,17.9
Bourke,1997-12-06,1997/1998,23,33,13,0,,,,,,,,,,,,,,,0,37.5,44.2,20.4,15.5
Bourke,1997-12-13,1997/1998,24,41,23,0,,,,,,,,,,,,,,,14.43,36,41.3,22.1,19.7
Bourke,1997-12-20,1997/1998,25,27,14,0,,,,,,,,,,,,,,,9,37.3,41,19.9,16.8
Bourke,1997-12-27,1997/1998,26,45,14,0,,,,,,,,,,,,,,,0,38,42.3,20.5,17.5
Bourke,1998-01-03,1997/1998,27,,,,,,,,,,,,,,,,,,7.72,38.6,39.7,21.9,19.9
Bourke,1998-01-10,1997/1998,28,,,,,,,,,,,,,,,,,,55.58,35.6,41.1,22.7,20.1
Bourke,1998-01-17,1997/1998,29,16,6,0,,,,,,,,,,,,,,,27.09,32.2,37.8,21.5,20.5
Bourke,1998-01-24,1997/1998,30,,,,,,,,,,,,,,,,,,7.42,39.3,40.5,24.1,22.5
Bourke,1998-01-31,1997/1998,31,,,,,,,,,,,,,,,,,,0.25,34,36.7,18.9,16.8
Bourke,1998-02-07,1997/1998,32,62,14,0,,,,,,,,,,,,,,,1.83,39.2,42.5,21.9,18.2
Bourke,1998-02-14,1997/1998,33,24,4,0,,,,,,,,,,,,,,,8.62,33.4,39.5,20,15.9
Bourke,1998-02-21,1997/1998,34,18,0,0,,,,,,,,,,,,,,,1.63,35.8,40.8,17.3,11.8
Bourke,1998-02-28,1997/1998,35,80,2,0,,,,,,,,,,,,,,,0,36.9,39.2,18.6,13.8
Bourke,1998-03-07,1997/1998,36,,,,,,,,,,,,,,,,,,2.22,35.9,37.9,20,16.2
Bourke,1998-03-14,1997/1998,37,39,0,0,,,,,,,,,,,,,,,0.06,36,40.3,18.3,13.7
Bourke,1998-03-21,1997/1998,38,122,4,0,,,,,,,,,,,,,,,0,35.2,38.8,18.1,14.9
Bourke,1998-03-28,1997/1998,39,,,,,,,,,,,,,,,,,,0,35.5,39,18.9,14.6
Bourke,1998-04-04,1997/1998,40,,,,,,,,,,,,,,,,,,0,29.7,36.1,14.7,11.5
Bourke,1998-04-11,1997/1998,41,,,,,,,,,,,,,,,,,,0,32.1,35.3,14.2,11.5
Bourke,1998-04-18,1997/1998,42,,,,,,,,,,,,,,,,,,0.64,25.7,32.9,12.2,7.1
Bourke,1998-04-25,1997/1998,43,,,,,,,,,,,,,,,,,,72.43,24.2,31.5,15.2,11.3
Bourke,1998-05-02,1997/1998,44,,,,,,,,,,,,,,,,,,0.23,22.7,24.8,10.2,7.7
Bourke,1998-05-09,1997/1998,45,,,,,,,,,,,,,,,,,,12.5,22.2,23.9,11.3,7.4
Bourke,1998-05-16,1997/1998,46,,,,,,,,,,,,,,,,,,0.09,20.7,25.2,8.4,3.6
Central Coast,1997-10-18,1997/1998,16,,,,,,,,,,,,,,,,,,0,25.6,33.2,11.4,6.4
Central Coast,1997-10-25,1997/1998,17,,,,,,,,,,,,,,,,,,1.57,20.3,26.6,8.8,6.3
Central Coast,1997-11-01,1997/1998,18,,,,,,,,,,,,,,,,,,4.14,27.7,32.7,15,12.2
Central Coast,1997-11-08,1997/1998,19,,,,,,,,,,,,,,,,,,8.42,24.1,29.5,14.2,11
Central Coast,1997-11-15,1997/1998,20,,,,,,,,,,,,,,,,,,9.41,26.8,34.1,15.9,12
Central Coast,1997-11-22,1997/1998,21,7,0,0,,,,,,,,,,,,,,,5.41,25.7,29.3,14.9,10
Central Coast,1997-11-29,1997/1998,22,15,0,1,,,,,,,,,,,,,,,2.83,31.2,38.4,17.6,13.4
Central Coast,1997-12-06,1997/1998,23,20,0,0,,,,,,,,,,,,,,,5.61,27.4,35.6,17.2,15
Central Coast,1997-12-13,1997/1998,24,12,0,0,,,,,,,,,,,,,,,2.35,26.2,30,16.5,13.7
Central Coast,1997-12-20,1997/1998,25,33,0,12,,,,,,,,,,,,,,,21.41,32,34.1,17,13.4
Central Coast,1997-12-27,1997/1998,26,12,0,9,,,,,,,,,,,,,,,14.38,30.9,37.8,19.6,18
Central Coast,1998-01-03,1997/1998,27,,,,,,,,,,,,,,,,,,4.62,27.3,33.4,15.9,13.7
Central Coast,1998-01-10,1997/1998,28,42,0,24,,,,,,,,,,,,,,,24.74,26.5,36.4,18,16.4
Central Coast,1998-01-17,1997/1998,29,69,0,38,,,,,,,,,,,,,,,10.63,28.4,35.2,18.5,16.7
Central Coast,1998-01-24,1997/1998,30,43,0,11,,,,,,,,,,,,,,,7.12,30.4,36.8,18.8,17.8
Central Coast,1998-01-31,1997/1998,31,18,0,1,,,,,,,,,,,,,,,71.44,29.3,35.8,18.1,16.6
Central Coast,1998-02-07,1997/1998,32,50,0,18,,,,,,,,,,,,,,,0.68,29.8,34.1,20.5,18.2
Central Coast,1998-02-14,1997/1998,33,108,0,87,,,,,,,,,,,,,,,26.3,27.1,32.3,19.2,15.6
Central Coast,1998-02-21,1997/1998,34,96,0,82,,,,,,,,,,,,,,,13.37,30.7,35.9,16.7,10.4
Central Coast,1998-02-28,1997/1998,35,34,0,15,,,,,,,,,,,,,,,0.34,30.5,37.1,17.1,14.7
Central Coast,1998-03-07,1997/1998,36,36,0,7,,,,,,,,,,,,,,,19.13,28,33,17.9,16.1
Central Coast,1998-03-14,1997/1998,37,87,0,64,,,,,,,,,,,,,,,1.33,26.8,35,14.2,11.7
Central Coast,1998-03-21,1997/1998,38,62,0,33,,,,,,,,,,,,,,,7.9,26.5,31.5,17.4,14.7
Central Coast,1998-03-28,1997/1998,39,34,0,23,,,,,,,,,,,,,,,3.05,28.2,35.8,18.3,16.2
Central Coast,1998-04-04,1997/1998,40,58,0,34,,,,,,,,,,,,,,,0.51,27,31.4,15.6,11.5
Central Coast,1998-04-11,1997/1998,41,33,0,16,,,,,,,,,,,,,,,13.11,26.4,32.2,14.9,13.3
Central Coast,1998-04-18,1997/1998,42,60,0,47,,,,,,,,,,,,,,,28.29,22.9,26.2,12.9,9.5
Central Coast,1998-04-25,1997/1998,43,44,0,30,,,,,,,,,,,,,,,79.74,21.4,27.1,14,10.2
Central Coast,1998-05-02,1997/1998,44,11,0,5,,,,,,,,,,,,,,,5.37,21.9,24.5,11.1,9.1
Central Coast,1998-05-09,1997/1998,45,0,0,0,,,,,,,,,,,,,,,169.05,19.1,23.5,13,9.9
Central Coast,1998-05-16,1997/1998,46,21,0,2,,,,,,,,,,,,,,,0.87,19.3,21.5,9.1,3.6
Coffs Harbour,1997-10-18,1997/1998,16,,,,,,,,,,,,,,,,,,0,26.2,28.8,11.9,9.5
Coffs Harbour,1997-10-25,1997/1998,17,,,,,,,,,,,,,,,,,,9.97,20.7,23.2,12,8
Coffs Harbour,1997-11-01,1997/1998,18,,,,,,,,,,,,,,,,,,13.18,24.5,24.9,15.1,12.9
Coffs Harbour,1997-11-08,1997/1998,19,,,,,,,,,,,,,,,,,,92.58,22.3,26.5,16.4,13.6
Coffs Harbour,1997-11-15,1997/1998,20,,,,,,,,,,,,,,,,,,24.78,26.5,31.4,17.2,14
Coffs Harbour,1997-11-22,1997/1998,21,,,,,,,,,,,,,,,,,,9.24,25.2,28.1,16.5,11.8
Coffs Harbour,1997-11-29,1997/1998,22,,,,,,,,,,,,,,,,,,28.33,27,30.4,17.3,15.1
Coffs Harbour,1997-12-06,1997/1998,23,,,,,,,,,,,,,,,,,,9.28,27.5,30.6,19,17
Coffs Harbour,1997-12-13,1997/1998,24,,,,,,,,,,,,,,,,,,23.95,25.6,30.1,18.5,16.3
Coffs Harbour,1997-12-20,1997/1998,25,,,,,,,,,,,,,,,,,,25.11,29.7,33,18.7,15.9
Coffs Harbour,1997-12-27,1997/1998,26,,,,,,,,,,,,,,,,,,17.51,29.1,33.2,20.4,19.4
Coffs Harbour,1998-01-03,1997/1998,27,,,,,,,,,,,,,,,,,,6.43,25.9,28,16.9,15
Coffs Harbour,1998-01-10,1997/1998,28,,,,,,,,,,,,,,,,,,9.04,26.5,30.4,18.5,15.9
Coffs Harbour,1998-01-17,1997/1998,29,,,,,,,,,,,,,,,,,,31.22,26.5,31.3,19.6,17.9
Coffs Harbour,1998-01-24,1997/1998,30,,,,,,,,,,,,,,,,,,2.47,28.3,30.9,19.4,18.2
Coffs Harbour,1998-01-31,1997/1998,31,,,,,,,,,,,,,,,,,,17.87,29.8,31.2,20.1,17.4
Coffs Harbour,1998-02-07,1997/1998,32,38,0,0,,,,,,,,,,,,,,,26.39,28,29.9,20.1,18.6
Coffs Harbour,1998-02-14,1997/1998,33,108,0,0,,,,,,,,,,,,,,,77.31,26.5,32,19.9,17.2
Coffs Harbour,1998-02-21,1997/1998,34,35,0,0,,,,,,,,,,,,,,,25.72,28.8,33.4,19,16.2
Coffs Harbour,1998-02-28,1997/1998,35,,,,,,,,,,,,,,,,,,1.41,28,30.1,18.3,15.8
Coffs Harbour,1998-03-07,1997/1998,36,22,0,0,,,,,,,,,,,,,,,13.58,27.7,30.3,18.2,16.7
Coffs Harbour,1998-03-14,1997/1998,37,62,0,0,,,,,,,,,,,,,,,0.14,25.7,27.5,15.9,13.8
Coffs Harbour,1998-03-21,1997/1998,38,31,3,0,,,,,,,,,,,,,,,54.76,27.7,31.6,19.2,15.3
Coffs Harbour,1998-03-28,1997/1998,39,17,0,0,,,,,,,,,,,,,,,35.47,27.1,29.1,17.5,16.5
Coffs Harbour,1998-04-04,1997/1998,40,,,,,,,,,,,,,,,,,,40.76,26.5,31.7,17.7,15.2
Coffs Harbour,1998-04-11,1997/1998,41,,,,,,,,,,,,,,,,,,21.45,25.2,27.1,14.6,12.5
Coffs Harbour,1998-04-18,1997/1998,42,,,,,,,,,,,,,,,,,,29.45,23.1,27.4,16.7,14.9
Coffs Harbour,1998-04-25,1997/1998,43,,,,,,,,,,,,,,,,,,58.85,23.3,25.7,16.2,12.4
Coffs Harbour,1998-05-02,1997/1998,44,,,,,,,,,,,,,,,,,,0.04,23.6,26.3,13,9.4
Coffs Harbour,1998-05-09,1997/1998,45,,,,,,,,,,,,,,,,,,10.49,22.3,23.7,13.6,8.5
Coffs Harbour,1998-05-16,1997/1998,46,,,,,,,,,,,,,,,,,,14.51,19,21.5,9.6,4.5
Condobolin,1997-10-18,1997/1998,16,,,,,,,,,,,,,,,,,,0,23,28.5,8.2,4
Condobolin,1997-10-25,1997/1998,17,,,,,,,,,,,,,,,,,,0.01,24.2,31.3,7.8,5.5
Condobolin,1997-11-01,1997/1998,18,,,,,,,,,,,,,,,,,,1.48,32.6,35.3,15.8,12
Condobolin,1997-11-08,1997/1998,19,,,,,,,,,,,,,,,,,,4.97,28,35,12.1,7.4
Condobolin,1997-11-15,1997/1998,20,19,11,0,,,,,,,,,,,,,,,1.96,31.9,33.4,16.6,11.3
Condobolin,1997-11-22,1997/1998,21,,,,,,,,,,,,,,,,,,12.86,27.2,31.1,12,9.3
Condobolin,1997-11-29,1997/1998,22,33,16,0,,,,,,,,,,,,,,,0.27,39.1,42.3,20.7,16.6
Condobolin,1997-12-06,1997/1998,23,28,17,0,,,,,,,,,,,,,,,0.17,33.6,40.5,15.5,11.7
Condobolin,1997-12-13,1997/1998,24,21,16,0,,,,,,,,,,,,,,,4.93,33.8,37.8,20,15.6
Condobolin,1997-12-20,1997/1998,25,288,268,0,,,,,,,,,,,,,,,4.06,33.3,35.8,17.6,12.6
Condobolin,1997-12-27,1997/1998,26,273,259,0,,,,,,,,,,,,,,,0,34.9,41.4,16.4,13.6
Condobolin,1998-01-03,1997/1998,27,176,168,0,,,,,,,,,,,,,,,3.34,36.7,39.8,19.7,14.2
Condobolin,1998-01-10,1997/1998,28,42,41,0,,,,,,,,,,,,,,,15.66,31.7,38.9,20.1,17.1
Condobolin,1998-01-17,1997/1998,29,60,58,0,,,,,,,,,,,,,,,30.9,31.5,35.7,19.8,18.1
Condobolin,1998-01-24,1997/1998,30,56,54,0,,,,,,,,,,,,,,,5.79,37.1,39.4,22.2,18
Condobolin,1998-01-31,1997/1998,31,6,5,0,,,,,,,,,,,,,,,1.56,30.6,33.3,16.9,13.9
Condobolin,1998-02-07,1997/1998,32,,,,,,,,,,,,,,,,,,0.37,36.9,40.5,19.9,15.5
Condobolin,1998-02-14,1997/1998,33,26,22,0,,,,,,,,,,,,,,,18.64,32.2,38.1,18.1,12.8
Condobolin,1998-02-21,1997/1998,34,34,28,0,,,,,,,,,,,,,,,0.15,31.7,38.1,15.2,9.4
Condobolin,1998-02-28,1997/1998,35,4,4,0,,,,,,,,,,,,,,,0,34.4,38.1,17.1,12.7
Condobolin,1998-03-07,1997/1998,36,8,8,0,,,,,,,,,,,,,,,3.59,33.4,37.3,18.2,12.2
Condobolin,1998-03-14,1997/1998,37,8,8,0,,,,,,,,,,,,,,,0,33.6,40.6,15.3,11.6
Condobolin,1998-03-21,1997/1998,38,8,6,0,,,,,,,,,,,,,,,0,30.9,35.9,14.9,11.1
Condobolin,1998-03-28,1997/1998,39,52,42,0,,,,,,,,,,,,,,,0,32.5,38.7,16.9,12.4
Condobolin,1998-04-04,1997/1998,40,,,,,,,,,,,,,,,,,,0.1,26.8,33.5,10.9,6.3
Condobolin,1998-04-11,1997/1998,41,,,,,,,,,,,,,,,,,,0.21,29.1,33.5,11.9,5.9
Condobolin,1998-04-18,1997/1998,42,,,,,,,,,,,,,,,,,,1.91,24,26.7,9.6,4
Condobolin,1998-04-25,1997/1998,43,,,,,,,,,,,,,,,,,,50.61,21.8,27,13.4,10
Condobolin,1998-05-02,1997/1998,44,,,,,,,,,,,,,,,,,,0.26,19.1,22.7,8.4,6
Condobolin,1998-05-09,1997/1998,45,,,,,,,,,,,,,,,,,,16.48,18.5,21.5,9.1,5.3
Condobolin,1998-05-16,1997/1998,46,,,,,,,,,,,,,,,,,,10.65,17.7,22.1,7.3,0.7
Deniliquin,1997-10-18,1997/1998,16,,,,,,,,,,,,,,,,,,0,22.2,27,6.9,3.5
Deniliquin,1997-10-25,1997/1998,17,,,,,,,,,,,,,,,,,,0,23.8,31.7,6.2,3.8
Deniliquin,1997-11-01,1997/1998,18,,,,,,,,,,,,,,,,,,7.04,29.9,35.4,14.3,10.8
Deniliquin,1997-11-08,1997/1998,19,,,,,,,,,,,,,,,,,,11.53,26.3,33.3,10.5,6.6
Deniliquin,1997-11-15,1997/1998,20,0,0,0,,,,,,,,,,,,,,,6.83,27.9,31.7,13.4,8.7
Deniliquin,1997-11-22,1997/1998,21,0,0,0,,,,,,,,,,,,,,,0.03,25.1,31.5,8.8,6.9
Deniliquin,1997-11-29,1997/1998,22,59,42,0,,,,,,,,,,,,,,,1.76,38.1,42.9,18.7,14.9
Deniliquin,1997-12-06,1997/1998,23,133,128,0,,,,,,,,,,,,,,,0.24,31,36.8,13.4,10.9
Deniliquin,1997-12-13,1997/1998,24,21,16,0,,,,,,,,,,,,,,,0,33.4,35.6,17.3,13.1
Deniliquin,1997-12-20,1997/1998,25,96,96,0,,,,,,,,,,,,,,,12.7,29.3,33.6,14.9,11.3
Deniliquin,1997-12-27,1997/1998,26,,,,,,,,,,,,,,,,,,0.08,31.1,35.7,14.6,11.9
Deniliquin,1998-01-03,1997/1998,27,148,141,0,,,,,,,,,,,,,,,0,36.5,41.9,16.2,10
Deniliquin,1998-01-10,1997/1998,28,342,306,0,,,,,,,,,,,,,,,3,28.7,32,16.6,12.5
