location,report_date,season,season_week,total_mosquito,culex_annulirostris,aedes_vigilax,mos_sindbis,mos_ross_river,mos_kunjin,mos_edge_hill,mos_barmah_forest,mos_stratford,mos_kokobera,mos_unknown,mos_murray_valley_encephalitis,sc_num_tested,sc_num_pos,sc_murray_valley_encephalitis,sc_kunjin,sc_japanese_encephalitis,rain_cumulative,temperature_max_avg,temperature_max,temperature_min_avg,temperature_min
Bourke,1997-01-18,1996/1997,29,,,,,,,,,,,,,,,,,,20.85,31.7,38.1,21,18.2
Bourke,1997-01-25,1996/1997,30,35,8,0,,,,,,,,,,,,,,,1.14,35.5,37.4,22.4,20.3
Bourke,1997-02-01,1996/1997,31,,,,,,,,,,,,,,,,,,14.19,32.1,34.7,21.4,19.7
Bourke,1997-02-08,1996/1997,32,2,2,0,,,,,,,,,,,,,,,2.93,35.3,37.9,22.7,20
Bourke,1997-02-15,1996/1997,33,,,,,,,,,,,,,,,,,,44.69,34,38.8,24.6,22.6
Bourke,1997-02-22,1996/1997,34,29,6,0,,,,,,,,,,,,,,,2.45,35.6,37.6,22.8,20.9
Bourke,1997-03-01,1996/1997,35,70,27,0,,,,,,,,,,,,,,,0.29,38.7,42.4,24.6,19.3
Bourke,1997-03-08,1996/1997,36,55,22,0,,,,,,,,,,,,,,,5.26,32.5,38.8,21.3,20
Bourke,1997-03-15,1996/1997,37,,,,,,,,,,,,,,,,,,7.66,31.2,33,19.2,15.5
Bourke,1997-03-22,1996/1997,38,20,9,0,,,,,,,,,,,,,,,0,32.2,37.4,14.8,12.7
Bourke,1997-03-29,1996/1997,39,22,12,0,,,,,,,,,,,,,,,0,30,33.7,13.8,11.4
Bourke,1997-04-05,1996/1997,40,10,4,0,,,,,,,,,,,,,,,0,28.7,30.4,12.1,8.6
Bourke,1997-04-12,1996/1997,41,30,16,0,,,,,,,,,,,,,,,0,27.1,31.1,9.9,7.2
Bourke,1997-04-19,1996/1997,42,,,,,,,,,,,,,,,,,,0,29.9,31.6,11,8.9
Bourke,1997-04-26,1996/1997,43,,,,,,,,,,,,,,,,,,0.33,29.8,33,11.1,8.7
Bourke,1997-05-03,1996/1997,44,,,,,,,,,,,,,,,,,,0.06,28.7,29.2,11.7,9.5
Bourke,1997-05-10,1996/1997,45,,,,,,,,,,,,,,,,,,2.86,24.2,29.3,11.5,4.2
Bourke,1997-05-17,1996/1997,46,,,,,,,,,,,,,,,,,,12.72,21.1,23.3,8.8,4.5
Bourke,1997-05-24,1996/1997,47,,,,,,,,,,,,,,,,,,12.51,19.8,23.4,10.4,6
Bourke,1997-05-31,1996/1997,48,,,,,,,,,,,,,,,,,,9.59,20.9,23.2,10.7,7.4
Byron Bay,1996-10-05,1996/1997,14,,,,,,,,,,,,,,,,,,13.54,24.3,25.7,13.9,7.8
Byron Bay,1996-10-12,1996/1997,15,,,,,,,,,,,,,,,,,,6.9,24.5,29.2,14.9,11.3
Byron Bay,1996-10-19,1996/1997,16,,,,,,,,,,,,,,,,,,0.41,25.2,29.6,14.3,10.8
Byron Bay,1996-10-26,1996/1997,17,,,,,,,,,,,,,,,,,,40.61,23.6,29.2,14.5,12.7
Byron Bay,1996-11-02,1996/1997,18,,,,,,,,,,,,,,,,,,8.82,25.6,28.6,15,11.6
Byron Bay,1996-11-09,1996/1997,19,,,,,,,,,,,,,,,,,,63.36,22.9,25,14.5,12.6
Byron Bay,1996-11-16,1996/1997,20,,,,,,,,,,,,,,,,,,7.1,29.3,35.5,15.6,13
Byron Bay,1996-11-23,1996/1997,21,,,,,,,,,,,,,,,,,,34.58,26.8,32,18.3,15.3
Byron Bay,1996-11-30,1996/1997,22,,,,,,,,,,,,,,,,,,53.07,28.4,35.5,16.5,13.9
Byron Bay,1996-12-07,1996/1997,23,4,0,0,,,,,,,,,,,,,,,32.03,29.6,31.7,19.6,16.8
Byron Bay,1996-12-14,1996/1997,24,,,,,,,,,,,,,,,,,,57.73,25.1,27.7,18.7,17
Byron Bay,1996-12-21,1996/1997,25,41,2,13,,,,,,,,,,,,,,,28.85,25.6,27.1,17.1,15
Byron Bay,1996-12-28,1996/1997,26,,,,,,,,,,,,,,,,,,9.12,25.9,28.1,17.2,15.2
Byron Bay,1997-01-04,1996/1997,27,,,,,,,,,,,,,,,,,,42,26.7,28.8,17.9,16.5
Byron Bay,1997-01-11,1996/1997,28,16,0,0,,,,,,,,,,,,,,,5.22,25.8,27.7,18,17.1
Byron Bay,1997-01-18,1996/1997,29,19,0,0,,,,,,,,,,,,,,,15.75,26.1,28.9,16.4,13.6
Byron Bay,1997-01-25,1996/1997,30,42,0,32,,,,,,,,,,,,,,,10.51,26.6,29.4,18.1,16.3
Byron Bay,1997-02-01,1996/1997,31,,,,,,,,,,,,,,,,,,164.06,26.7,29,21,19.1
Byron Bay,1997-02-08,1996/1997,32,54,0,42,,,,,,,,,,,,,,,4.29,26.6,29.9,18,14.8
Byron Bay,1997-02-15,1996/1997,33,,,,,,,,,,,,,,,,,,21.25,30.1,33.7,20.4,17.5
Byron Bay,1997-02-22,1996/1997,34,,,,,,,,,,,,,,,,,,97.71,27.4,29.5,20.6,16.9
Byron Bay,1997-03-01,1996/1997,35,,,,,,,,,,,,,,,,,,47.25,29.9,34.3,21.1,17.9
Byron Bay,1997-03-08,1996/1997,36,58,2,29,,,,,,,,,,,,,,,22.22,28,29.9,19.9,18.1
Byron Bay,1997-03-15,1996/1997,37,34,2,11,,,,,,,,,,,,,,,18.36,26.6,27.5,18.3,16.7
Byron Bay,1997-03-22,1996/1997,38,37,2,21,,,,,,,,,,,,,,,0,28.1,28.6,18.1,16.7
Byron Bay,1997-03-29,1996/1997,39,,,,,,,,,,,,,,,,,,19.42,26.9,29.2,18,14.6
Byron Bay,1997-04-05,1996/1997,40,68,2,28,,,,,,,,,,,,,,,6.97,27,28.8,16.4,14.4
Byron Bay,1997-04-12,1996/1997,41,51,0,14,,,,,,,,,,,,,,,2.7,25.5,28.1,15.6,13.8
Byron Bay,1997-04-19,1996/1997,42,108,32,18,,,,,,,,,,,,,,,23.05,24.9,28.4,14.5,12.1
Byron Bay,1997-04-26,1996/1997,43,45,1,6,,,,,,,,,,,,,,,4.18,25.6,26.4,14.6,12.9
Byron Bay,1997-05-03,1996/1997,44,,,,,,,,,,,,,,,,,,37.06,23.3,24.6,14.6,13.5
Byron Bay,1997-05-10,1996/1997,45,,,,,,,,,,,,,,,,,,106.65,22,25.1,16.8,13.7
Byron Bay,1997-05-17,1996/1997,46,,,,,,,,,,,,,,,,,,29.53,21.2,23.5,12.8,9.5
Byron Bay,1997-05-24,1996/1997,47,,,,,,,,,,,,,,,,,,36.7,20.6,21.5,13,10.5
Byron Bay,1997-05-31,1996/1997,48,,,,,,,,,,,,,,,,,,10.62,23,25.2,11.6,8.6
Central Coast,1996-10-05,1996/1997,14,,,,,,,,,,,,,,,,,,73.83,20.7,23,11.2,6.7
Central Coast,1996-10-12,1996/1997,15,,,,,,,,,,,,,,,,,,16.46,24.1,31.9,13.4,8.9
Central Coast,1996-10-19,1996/1997,16,,,,,,,,,,,,,,,,,,1.95,23.5,27.7,13.1,9.9
Central Coast,1996-10-26,1996/1997,17,,,,,,,,,,,,,,,,,,5.89,20.9,27.2,10.1,7.2
Central Coast,1996-11-02,1996/1997,18,3,0,0,,,,,,,,,,,,,,,6.76,21.1,25.3,13.6,12.6
Central Coast,1996-11-09,1996/1997,19,,,,,,,,,,,,,,,,,,50.81,20.1,25.3,11.8,10.1
Central Coast,1996-11-16,1996/1997,20,,,,,,,,,,,,,,,,,,0.6,27.6,35.1,13.2,7.2
Central Coast,1996-11-23,1996/1997,21,17,0,6,,,,,,,,,,,,,,,15.17,22.4,29.5,13.4,10.1
Central Coast,1996-11-30,1996/1997,22,20,0,3,,,,,,,,,,,,,,,25.8,26.3,34.6,13.4,9.4
Central Coast,1996-12-07,1996/1997,23,14,0,3,,,,,,,,,,,,,,,4.12,27.9,31.6,15.9,11.3
Central Coast,1996-12-14,1996/1997,24,12,0,2,,,,,,,,,,,,,,,28.97,23.4,29,14.6,12
Central Coast,1996-12-21,1996/1997,25,28,0,17,,,,,,,,,,,,,,,20.75,23,30,13.7,10.1
Central Coast,1996-12-28,1996/1997,26,,,,,,,,,,,,,,,,,,1.44,27.9,32.5,16.4,12.6
Central Coast,1997-01-04,1996/1997,27,,,,,,,,,,,,,,,,,,8.75,23.4,27.1,14.6,11.5
Central Coast,1997-01-11,1996/1997,28,14,0,0,,,,,,,,,,,,,,,4.59,25.6,32,14.8,10.7
Central Coast,1997-01-18,1996/1997,29,11,0,0,,,,,,,,,,,,,,,5.53,23.9,29.5,14.3,11.1
Central Coast,1997-01-25,1996/1997,30,21,0,1,,,,,,,,,,,,,,,0.52,27.7,33.3,15.6,13.4
Central Coast,1997-02-01,1996/1997,31,22,0,9,,,,,,,,,,,,,,,113.15,22.9,26.9,18.7,17.7
Central Coast,1997-02-08,1996/1997,32,12,0,3,,,,,,,,,,,,,,,1.18,25.8,28.8,16.6,13.3
Central Coast,1997-02-15,1996/1997,33,0,0,0,,,,,,,,,,,,,,,152.93,26.6,35.7,19.8,17.4
Central Coast,1997-02-22,1996/1997,34,23,2,5,,,,,,,,,,,,,,,18.65,27,28.9,19.4,18.1
Central Coast,1997-03-01,1996/1997,35,98,0,69,,,,,,,,,,,,,,,21.4,26.7,31.6,19.8,17.1
Central Coast,1997-03-08,1996/1997,36,72,1,37,,,,,,,,,,,,,,,25.56,25.8,29.8,18.1,14.9
Central Coast,1997-03-15,1996/1997,37,10,0,1,,,,,,,,,,,,,,,8.69,24.6,27.4,16.4,14.1
Central Coast,1997-03-22,1996/1997,38,30,0,6,,,,,,,,,,,,,,,0.01,26.9,31.6,16.8,14.9
Central Coast,1997-03-29,1996/1997,39,8,0,1,,,,,,,,,,,,,,,0.04,26,32.2,14,12.1
Central Coast,1997-04-05,1996/1997,40,,,,,,,,,,,,,,,,,,3.42,25.5,28.9,14.6,12.8
Central Coast,1997-04-12,1996/1997,41,,,,,,,,,,,,,,,,,,0.28,23.4,28,11.4,7.4
Central Coast,1997-04-19,1996/1997,42,,,,,,,,,,,,,,,,,,3.32,24.7,27.4,13,11.8
Central Coast,1997-04-26,1996/1997,43,,,,,,,,,,,,,,,,,,11.83,24,29.4,13.4,10.3
Central Coast,1997-05-03,1996/1997,44,,,,,,,,,,,,,,,,,,2.91,24,25.4,11.5,10.2
Central Coast,1997-05-10,1996/1997,45,,,,,,,,,,,,,,,,,,11.99,21.9,24.4,12.8,7
Central Coast,1997-05-17,1996/1997,46,,,,,,,,,,,,,,,,,,58.45,17.7,19.3,9.5,6
Central Coast,1997-05-24,1996/1997,47,,,,,,,,,,,,,,,,,,39.95,18.4,21.9,12.1,10.2
Central Coast,1997-05-31,1996/1997,48,,,,,,,,,,,,,,,,,,3.21,19.7,21.9,10.5,7
Condobolin,1996-10-05,1996/1997,14,,,,,,,,,,,,,,,,,,20.52,20.8,24.8,8,3.6
Condobolin,1996-10-12,1996/1997,15,,,,,,,,,,,,,,,,,,12.54,26.5,33.9,11,6.7
Condobolin,1996-10-19,1996/1997,16,,,,,,,,,,,,,,,,,,31.92,24.2,28.5,11.8,6
Condobolin,1996-10-26,1996/1997,17,,,,,,,,,,,,,,,,,,1.67,25.3,31.8,9.3,4.5
Condobolin,1996-11-02,1996/1997,18,,,,,,,,,,,,,,,,,,0.84,26.9,28.6,10.4,6.7
Condobolin,1996-11-09,1996/1997,19,,,,,,,,,,,,,,,,,,35.89,24.1,29.3,12.9,8.6
Condobolin,1996-11-16,1996/1997,20,,,,,,,,,,,,,,,,,,0.66,27.8,36.4,12.4,6.5
Condobolin,1996-11-23,1996/1997,21,131,35,0,,,,,,,,,,,,,,,6.11,24.2,31.1,11.6,7
Condobolin,1996-11-30,1996/1997,22,117,31,0,,,,,,,,,,,,,,,0.21,30.2,34.8,11.9,7.3
Condobolin,1996-12-07,1996/1997,23,23,11,0,,,,,,,,,,,,,,,1,31.5,34.1,15.6,10.9
Condobolin,1996-12-14,1996/1997,24,,,,,,,,,,,,,,,,,,27.66,28.4,31.7,13.5,9
Condobolin,1996-12-21,1996/1997,25,22,14,0,,,,,,,,,,,,,,,2.73,29.5,36.1,14.9,11.9
Condobolin,1996-12-28,1996/1997,26,,,,,,,,,,,,,,,,,,7.68,35.1,39.8,20,12.9
Condobolin,1997-01-04,1996/1997,27,59,38,0,,,,,,,,,,,,,,,7.81,32.2,36.1,16.2,12.2
Condobolin,1997-01-11,1996/1997,28,22,16,0,,,,,,,,,,,,,,,1.17,31.8,35,16.2,10.7
Condobolin,1997-01-18,1996/1997,29,106,95,0,,,,,,,,,,,,,,,9.24,31.6,33.7,17.3,15.2
Condobolin,1997-01-25,1996/1997,30,213,202,0,,,,,,,,,,,,,,,0.41,34.7,37.9,20.9,17.9
Condobolin,1997-02-01,1996/1997,31,12,12,0,,,,,,,,,,,,,,,19.8,30.6,34.2,19.5,18.6
Condobolin,1997-02-08,1996/1997,32,,,,,,,,,,,,,,,,,,0,35.8,38.9,21.6,18.4
Condobolin,1997-02-15,1996/1997,33,172,150,0,,,,,,,,,,,,,,,24.43,31.8,38,22,18.9
Condobolin,1997-02-22,1996/1997,34,220,192,0,,,,,,,,,,,,,,,0.07,36.4,39.8,20.8,19.8
Condobolin,1997-03-01,1996/1997,35,46,43,0,,,,,,,,,,,,,,,0.02,36.5,41.4,19.7,14.7
Condobolin,1997-03-08,1996/1997,36,104,95,0,,,,,,,,,,,,,,,0.54,32.1,36.6,18.2,15.6
