location,report_date,season,season_week,total_mosquito,culex_annulirostris,aedes_vigilax,mos_sindbis,mos_ross_river,mos_kunjin,mos_edge_hill,mos_barmah_forest,mos_stratford,mos_kokobera,mos_unknown,mos_murray_valley_encephalitis,sc_num_tested,sc_num_pos,sc_murray_valley_encephalitis,sc_kunjin,sc_japanese_encephalitis,rain_cumulative,temperature_max_avg,temperature_max,temperature_min_avg,temperature_min
Central Coast,2018-02-10,2017/2018,32,84,0,42,,,,,,,,,,,,,,,8.24,28.3,33.7,15.6,14.3
Central Coast,2018-02-17,2017/2018,33,120,0,72,,,,,,,,,,,,,,,4.6,32.2,38.5,19.9,16.5
Central Coast,2018-02-24,2017/2018,34,52,0,26,,,,,,,,,,,,,,,46.85,27.3,31.5,17.8,15.8
Central Coast,2018-03-03,2017/2018,35,209,0,178,,,,,1,,,,,,,,,,89.25,26.8,34.3,17.5,12.5
Central Coast,2018-03-10,2017/2018,36,97,0,61,,,,,,,,,,,,,,,24.02,25.4,29.7,17.3,15.2
Central Coast,2018-03-17,2017/2018,37,22,0,6,,,,,1,,,,,,,,,,8.41,26.9,33.4,16.7,13.4
Central Coast,2018-03-24,2017/2018,38,70,3,38,,,,,,,,,,,,,,,53.65,27.7,37.5,18.2,16.4
Central Coast,2018-03-31,2017/2018,39,101,1,17,,,,,,,,,,,,,,,18.47,27.8,32,15.8,9.8
Central Coast,2018-04-07,2017/2018,40,113,0,17,,,,,,,,,,,,,,,22.98,27.2,32.6,17.5,15.2
Central Coast,2018-04-14,2017/2018,41,113,0,27,,,,,,,,,,,,,,,0.44,29.7,33.6,17,15.7
Central Coast,2018-04-21,2017/2018,42,103,0,22,,,,,,,,,,,,,,,8.4,25.4,29.6,14.7,11.5
Central Coast,2018-04-28,2017/2018,43,210,0,53,,1,,,,,,,,,,,,,11.51,22.8,24,14,12.2
Central Coast,2018-05-05,2017/2018,44,66,0,10,,,,,,,,,,,,,,,13.85,22.6,26.9,12.1,9.8
Central Coast,2018-05-12,2017/2018,45,14,0,0,,,,,,,,,,,,,,,0.02,22.4,25.1,8.5,5.7
Coffs Harbour,2017-11-04,2017/2018,18,,,,,,,,,,,,,,,,,,6.38,26.1,32.4,14.2,9.4
Coffs Harbour,2017-11-11,2017/2018,19,,,,,,,,,,,,,,,,,,38.03,23.3,27.7,14.5,11.6
Coffs Harbour,2017-11-18,2017/2018,20,,,,,,,,,,,,,,,,,,5.19,22.7,24.4,13.5,11.8
Coffs Harbour,2017-11-25,2017/2018,21,,,,,,,,,,,,,,,,,,30.13,23.4,25.9,14.4,12.8
Coffs Harbour,2017-12-02,2017/2018,22,,,,,,,,,,,,,,,,,,28.86,25.9,27,16.6,13.3
Coffs Harbour,2017-12-09,2017/2018,23,,,,,,,,,,,,,,,,,,17.12,27.4,29.4,16.3,12.6
Coffs Harbour,2017-12-16,2017/2018,24,40,1,0,,,,,,,,,,,,,,,2.32,26.8,29.3,16.3,14.1
Coffs Harbour,2017-12-23,2017/2018,25,,,,,,,,,,,,,,,,,,29.34,29,33.7,19.9,18.5
Coffs Harbour,2017-12-30,2017/2018,26,,,,,,,,,,,,,,,,,,59.72,27.8,30.9,18.2,17
Coffs Harbour,2018-01-06,2017/2018,27,,,,,,,,,,,,,,,,,,63.08,26.6,28.7,18.7,15.2
Coffs Harbour,2018-01-13,2017/2018,28,65,16,2,,,,,,,,,,,,,,,9.37,30,33,19.3,15.7
Coffs Harbour,2018-01-20,2017/2018,29,13,0,2,,,,,,,,,,,,,,,0.74,27.1,34.9,15.9,11.8
Coffs Harbour,2018-01-27,2017/2018,30,25,4,0,,,,,,,,,,,,,,,0.05,29.2,30.7,18,12.3
Coffs Harbour,2018-02-03,2017/2018,31,46,4,6,,,,,,,,,,,,,,,27.38,26.6,30,18.5,15.6
Coffs Harbour,2018-02-10,2017/2018,32,36,16,2,,,,,,,,,,,,,,,59.53,25.5,28.3,15.4,14.3
Coffs Harbour,2018-02-17,2017/2018,33,102,26,8,,,,,,,,,,,,,,,7.04,31.4,33.5,21.3,18.3
Coffs Harbour,2018-02-24,2017/2018,34,,,,,,,,,,,,,,,,,,35.24,26.7,29.1,18.3,15.8
Coffs Harbour,2018-03-03,2017/2018,35,,,,,,,,,,,,,,,,,,54.88,27.2,31.8,19,15
Coffs Harbour,2018-03-10,2017/2018,36,,,,,,,,,,,,,,,,,,125.25,25.3,28.5,18.8,17.1
Coffs Harbour,2018-03-17,2017/2018,37,72,16,3,,,,,,,,,,,,,,,8.62,26.1,27.6,15.6,13.2
Coffs Harbour,2018-03-24,2017/2018,38,80,26,3,,,,,,,,,,,,,,,55,27.4,30.4,18.5,17.2
Coffs Harbour,2018-03-31,2017/2018,39,151,28,6,,,,,,,,,,,,,,,46.43,26.2,28.7,18.2,17.2
Coffs Harbour,2018-04-07,2017/2018,40,,,,,,,,,,,,,,,,,,14.42,26.2,28.4,16.8,13.9
Coffs Harbour,2018-04-14,2017/2018,41,126,30,8,,,,,,,,,,,,,,,2.19,26.3,27.9,15.1,14.1
Coffs Harbour,2018-04-21,2017/2018,42,,,,,,,,,,,,,,,,,,12.32,25.9,30.6,14.9,12.2
Coffs Harbour,2018-04-28,2017/2018,43,,,,,,,,,,,,,,,,,,45.12,22.8,24.3,15.3,14.7
Coffs Harbour,2018-05-05,2017/2018,44,,,,,,,,,,,,,,,,,,5.41,22.5,26.3,13.5,12.5
Coffs Harbour,2018-05-12,2017/2018,45,,,,,,,,,,,,,,,,,,5.27,22.2,25.8,11.6,9
Georges River,2017-11-04,2017/2018,18,,,,,,,,,,,,,,,,,,0,27.1,35.5,14.7,11.3
Georges River,2017-11-11,2017/2018,19,,,,,,,,,,,,,,,,,,22.2,21.2,25.1,12.9,10.2
Georges River,2017-11-18,2017/2018,20,,,,,,,,,,,,,,,,,,0,24.3,25.8,14.7,12.7
Georges River,2017-11-25,2017/2018,21,,,,,,,,,,,,,,,,,,8,25,29.6,16.2,15.2
Georges River,2017-12-02,2017/2018,22,,,,,,,,,,,,,,,,,,0.4,28,30.4,18.4,17
Georges River,2017-12-09,2017/2018,23,,,,,,,,,,,,,,,,,,27.85,27.1,32.2,16.9,15.6
Georges River,2017-12-16,2017/2018,24,,,,,,,,,,,,,,,,,,3.45,29.2,39.4,17.8,14.9
Georges River,2017-12-23,2017/2018,25,,,,,,,,,,,,,,,,,,9.4,31.1,39.6,21,19.4
Georges River,2017-12-30,2017/2018,26,,,,,,,,,,,,,,,,,,3.95,29.9,39.8,18.3,17
Georges River,2018-01-06,2017/2018,27,,,,,,,,,,,,,,,,,,6.4,28.5,36.3,18.8,15
Georges River,2018-01-13,2017/2018,28,,,,,,,,,,,,,,,,,,17.25,32,44.5,19.8,17.7
Georges River,2018-01-20,2017/2018,29,,,,,,,,,,,,,,,,,,0.8,28.1,34.8,16.1,12.8
Georges River,2018-01-27,2017/2018,30,,,,,,,,,,,,,,,,,,0.05,31.8,36,19.7,13.8
Georges River,2018-02-03,2017/2018,31,188,8,169,,,,,,1,,,,,,,,,0.9,27.4,32.2,19.7,14.7
Georges River,2018-02-10,2017/2018,32,145,4,134,,,,,,1,,,,,,,,,15.2,28.1,31.4,16.9,15.1
Georges River,2018-02-17,2017/2018,33,1529,0,1503,,,,,,1,,,,,,,,,2.2,30.9,38,20.2,17.1
Georges River,2018-02-24,2017/2018,34,150,5,136,,,,,,,,,,,,,,,12.1,27.4,30.4,19,16.6
Georges River,2018-03-03,2017/2018,35,188,3,175,,,,,,,,,,,,,,,53.05,26.4,34.2,17.9,13.9
Georges River,2018-03-10,2017/2018,36,246,1,228,,,,,,,,,,,,,,,7.35,25.6,29.6,18.3,16
Georges River,2018-03-17,2017/2018,37,,,,,,,,,,,,,,,,,,11.9,27.1,33.6,18,15.7
Georges River,2018-03-24,2017/2018,38,350,8,319,,,,,1,,,,,,,,,,29.35,28.6,39.5,17.8,16.6
Georges River,2018-03-31,2017/2018,39,108,1,80,,,,,,,,,,,,,,,2.55,28.4,32.8,16.1,11.6
Georges River,2018-04-07,2017/2018,40,50,1,36,,,,,,,,,,,,,,,0.35,27.9,33.3,18.2,16.4
Georges River,2018-04-14,2017/2018,41,66,3,52,,,,,,,,,,,,,,,0.05,30.9,35.6,17.8,16.4
Georges River,2018-04-21,2017/2018,42,,,,,,,,,,,,,,,,,,0,26,31.1,16.2,12.8
Georges River,2018-04-28,2017/2018,43,29,3,19,,,,,,,,,,,,,,,0.55,23.7,25.1,14.1,13.1
Georges River,2018-05-05,2017/2018,44,,,,,,,,,,,,,,,,,,10.7,23.5,27.6,12.4,10.4
Georges River,2018-05-12,2017/2018,45,,,,,,,,,,,,,,,,,,0,23.8,26.2,9.7,7.4
Griffith,2017-11-04,2017/2018,18,2,0,0,,,,,,,,,,15,0,0,0,0,8.61,24.7,30.6,10.6,5.1
Griffith,2017-11-11,2017/2018,19,16,2,0,,,,,,,,,,15,0,0,0,0,12.12,26.2,31.1,8.9,4.2
Griffith,2017-11-18,2017/2018,20,80,34,0,,,,,,,,,,,,,,,3.92,31.9,34,16.5,12.9
Griffith,2017-11-25,2017/2018,21,124,59,0,,,,,,,,,,15,0,0,0,0,3.91,32.3,36,16.6,13.3
Griffith,2017-12-02,2017/2018,22,158,83,0,,,,,,,,,,15,0,0,0,0,8.4,34.8,37.7,21,17.1
Griffith,2017-12-09,2017/2018,23,216,134,0,,,,,,,,,,15,0,0,0,0,84.89,24.5,32,13.1,11.7
Griffith,2017-12-16,2017/2018,24,1230,1034,0,,,,,,,,,,15,0,0,0,0,0.15,34.2,39.6,16.5,8.8
Griffith,2017-12-23,2017/2018,25,1592,1107,0,,,,,,,,,,15,0,0,0,0,0.24,35.4,39.7,19.8,14.3
Griffith,2017-12-30,2017/2018,26,,,,,,,,,,,,,,,,,,0.06,35.9,38.6,18.9,13.3
Griffith,2018-01-06,2017/2018,27,7355,2900,0,,1,,,,,,,,15,0,0,0,0,15.7,32.1,37.7,15.9,13.2
Griffith,2018-01-13,2017/2018,28,3071,2326,0,,,,,,,,,,15,0,0,0,0,5.9,39.2,45.3,21.1,13.3
Griffith,2018-01-20,2017/2018,29,1355,565,0,,,,,,,,,,15,0,0,0,0,4,32.9,41.1,15.4,11.2
Griffith,2018-01-27,2017/2018,30,800,0,0,,,,,,,,,,15,0,0,0,0,2.81,40,44.4,23.7,21.9
Griffith,2018-02-03,2017/2018,31,948,849,0,,1,,,,,,,,15,0,0,0,0,5.72,32.3,38.9,20,13.1
Griffith,2018-02-10,2017/2018,32,532,462,0,,1,,,,,,,,,,,,,0.55,37.1,42.5,19.7,15.9
Griffith,2018-02-17,2017/2018,33,174,133,0,,,,,,,,,,15,0,0,0,0,0.14,32.9,42,15.6,10.6
Griffith,2018-02-24,2017/2018,34,229,221,0,,,,,,,,,,15,0,0,0,0,0.34,34.6,37.5,19.2,14.8
Griffith,2018-03-03,2017/2018,35,265,231,0,,,,,,,,,,15,0,0,0,0,2.94,33,38.9,16.4,11.9
Griffith,2018-03-10,2017/2018,36,49,36,0,,,,,,,,,,15,0,0,0,0,0,32.1,36.3,15.7,12.3
Griffith,2018-03-17,2017/2018,37,54,36,0,,,,,,,,,,14,0,0,0,0,0,32.1,35.5,13.9,10.6
Griffith,2018-03-24,2017/2018,38,96,34,0,,,,,,,,,,14,0,0,0,0,0.11,31,37.8,16.4,10.2
Griffith,2018-03-31,2017/2018,39,65,23,0,,,,,,,,,,14,0,0,0,0,1.92,29.6,35.1,13.2,5.7
Griffith,2018-04-07,2017/2018,40,,,,,,,,,,,,,,,,,,0,31.1,33.7,12.6,8.9
Griffith,2018-04-14,2017/2018,41,,,,,,,,,,,,,,,,,,0,34.6,38.4,15.3,9.8
Griffith,2018-04-21,2017/2018,42,,,,,,,,,,,,,,,,,,0.46,26,30.4,11.4,7.9
Griffith,2018-04-28,2017/2018,43,,,,,,,,,,,,,,,,,,0,27.8,31.4,10.3,5.4
Griffith,2018-05-05,2017/2018,44,,,,,,,,,,,,,,,,,,8.06,24.5,29.9,10.4,6.7
Griffith,2018-05-12,2017/2018,45,,,,,,,,,,,,,,,,,,5.49,20.4,24.8,6.1,4.6
Hawkesbury,2017-11-04,2017/2018,18,,,,,,,,,,,,,,,,,,0.65,28.1,34.4,11.9,8.3
Hawkesbury,2017-11-11,2017/2018,19,,,,,,,,,,,,,,,,,,20.6,21.2,25.1,11,7.9
Hawkesbury,2017-11-18,2017/2018,20,,,,,,,,,,,,,,,,,,0.76,24.7,27.4,11.7,9.5
Hawkesbury,2017-11-25,2017/2018,21,,,,,,,,,,,,,,,,,,15.93,25.8,31.2,14.2,12.7
Hawkesbury,2017-12-02,2017/2018,22,,,,,,,,,,,,,,,,,,7.43,29.5,33.9,16.6,13.2
Hawkesbury,2017-12-09,2017/2018,23,14,2,0,,,,,,,,,,,,,,,34.31,27.1,31.9,15.3,13.9
Hawkesbury,2017-12-16,2017/2018,24,28,3,0,,,,,,,,,,,,,,,5.88,31.8,40.4,16,12.7
