location,report_date,season,season_week,total_mosquito,culex_annulirostris,aedes_vigilax,mos_sindbis,mos_ross_river,mos_kunjin,mos_edge_hill,mos_barmah_forest,mos_stratford,mos_kokobera,mos_unknown,mos_murray_valley_encephalitis,sc_num_tested,sc_num_pos,sc_murray_valley_encephalitis,sc_kunjin,sc_japanese_encephalitis,rain_cumulative,temperature_max_avg,temperature_max,temperature_min_avg,temperature_min
Albury,2021-11-06,2021/2022,19,32,3,,,,,,,,,,,,,,,,17.57,23.3,28,9.4,3
Albury,2021-11-13,2021/2022,20,24,6,,,,,,,,,,,,,,,,37.07,23.2,27.2,11.7,5.1
Albury,2021-11-20,2021/2022,21,3,0,,,,,,,,,,,,,,,,26.34,19.5,26.1,8.2,2.6
Albury,2021-11-27,2021/2022,22,58,31,,,,,,,,,,,,,,,,52.39,22.5,26.2,13.6,9.3
Albury,2021-12-04,2021/2022,23,78,59,,,,,,,,,,,,,,,,15.97,28,32.1,13.8,10.4
Albury,2021-12-11,2021/2022,24,44,28,,,,,,,,,,,,,,,,12.63,24.6,28.4,12.1,10.1
Albury,2021-12-18,2021/2022,25,150,67,,,,,,,,,,,,,,,,0.94,29,32.8,12.7,8.7
Albury,2021-12-25,2021/2022,26,,,,,,,,,,,,,,,,,,25.34,30.1,37.5,13.8,9.2
Albury,2022-01-01,2021/2022,27,,,,,,,,,,,,,,,,,,0,30.7,33.7,14.5,12.3
Albury,2022-01-08,2021/2022,28,,,,,,,,,,,,,,,,,,101.57,29.6,35.2,17.8,16.7
Albury,2022-01-15,2021/2022,29,155,135,,,,,,,,,,,,,,,,41.8,31,33.6,18.3,15.2
Albury,2022-01-22,2021/2022,30,258,212,,,,,,,,,,,,,,,,70.82,29.7,33,16.4,12.4
Albury,2022-01-29,2021/2022,31,,,,,,,,,,,,,,,,,,0.12,31.4,33.5,18.2,15
Albury,2022-02-05,2021/2022,32,595,538,,,,,,,,,,,,,,,,89.49,28.4,32,16.5,11.8
Albury,2022-02-12,2021/2022,33,504,458,,,,,,,,,,,,,,,,0.91,28.2,30.2,14,12.4
Albury,2022-02-19,2021/2022,34,774,666,,,,,,,,,,,,,,,,0,30.3,34.2,16.4,12.7
Albury,2022-02-26,2021/2022,35,192,175,,,,,,,,,,,,,,,,5.43,30,31.6,15.6,12
Albury,2022-03-05,2021/2022,36,3,0,,,,,,,,,,,,,,,,46.22,28.9,30.7,17.3,14.5
Albury,2022-03-12,2021/2022,37,11,6,,,,,,,,,,,,,,,,28.96,25.3,29.9,15.8,9.4
Albury,2022-03-19,2021/2022,38,86,60,,,,,,,,,,,,,,,,0.2,27.5,30.3,15.2,11.5
Albury,2022-03-26,2021/2022,39,35,20,,,,,,,,,,,,,,,,0.42,28,31.3,14,10.7
Albury,2022-04-02,2021/2022,40,21,8,,,,,,,,,,,,,,,,0,26,28.1,12.1,11
Albury,2022-04-09,2021/2022,41,4,0,,,,,,,,,,,,,,,,7.74,21.2,25.2,11.7,8.9
Albury,2022-04-16,2021/2022,42,6,0,,,,,,,,,,,,,,,,4.4,23.8,25.8,11,7.8
Albury,2022-04-23,2021/2022,43,,,,,,,,,,,,,,,,,,13.01,21.3,26.3,11.1,8.9
Albury,2022-04-30,2021/2022,44,,,,,,,,,,,,,,,,,,2.23,22.6,23.3,10.8,7.5
Albury,2022-05-07,2021/2022,45,0,0,,,,,,,,,,,,,,,,6.35,18.3,22.1,6.6,1.6
Albury,2022-05-14,2021/2022,46,0,0,,,,,,,,,,,,,,,,21.8,17.9,20,8.3,2.7
Albury,2022-05-21,2021/2022,47,,,,,,,,,,,,,,,,,,5.42,17,19.9,8.4,1.3
Albury,2022-05-28,2021/2022,48,,,,,,,,,,,,,,,,,,2.2,18.1,19.8,5.1,2.9
Albury,2022-06-04,2021/2022,49,,,,,,,,,,,,,,,,,,36.02,11.1,15.6,5,3.2
Ballina,2021-11-06,2021/2022,19,,,,,,,,,,,,,,,,,,5.92,23.8,27.8,15.5,13.5
Ballina,2021-11-13,2021/2022,20,,,,,,,,,,,,,,,,,,35.32,27.3,30.1,18.7,15.4
Ballina,2021-11-20,2021/2022,21,,,,,,,,,,,,,,,,,,6.18,26.8,29.8,14,10.5
Ballina,2021-11-27,2021/2022,22,,,,,,,,,,,,,,,,,,63.33,25.9,30,19.4,17.4
Ballina,2021-12-04,2021/2022,23,324,7,2,,,,,,,,,,,,,,,112.97,24.3,27.2,19.1,17.8
Ballina,2021-12-11,2021/2022,24,333,10,2,,,,,,,,,,,,,,,87.73,27.1,30.6,18.4,16.9
Ballina,2021-12-18,2021/2022,25,343,28,2,,,,,,,,,,,,,,,36.25,26.5,29.4,17,15.8
Ballina,2021-12-25,2021/2022,26,,,,,,,,,,,,,,,,,,13.75,30,31.7,20.1,18.2
Ballina,2022-01-01,2021/2022,27,,,,,,,,,,,,,,,,,,64.56,26.1,28,18.6,16.6
Ballina,2022-01-08,2021/2022,28,,,,,,,,,,,,,,,,,,86.21,26.7,28.2,20.9,19
Ballina,2022-01-15,2021/2022,29,,,,,,,,,,,,,,,,,,3.23,27.9,28.7,20.2,17.9
Ballina,2022-01-22,2021/2022,30,513,18,2,,,,,,,,,,,,,,,113.92,28.5,30.4,20.4,18.3
Ballina,2022-01-29,2021/2022,31,340,13,3,,,,,,,,,,,,,,,52.31,26.6,28.5,19.8,18.1
Ballina,2022-02-05,2021/2022,32,465,13,9,,,,,,,,,,,,,,,117.84,28.4,32.8,21.1,18.7
Ballina,2022-02-12,2021/2022,33,269,48,3,,,,,,,,,,,,,,,17.04,26.5,28.2,17.2,16.1
Ballina,2022-02-19,2021/2022,34,603,64,24,,,,,,,,,,,,,,,36.75,26.7,30.5,18.1,16.5
Ballina,2022-02-26,2021/2022,35,735,51,14,,,,,,,,,,,,,,,142.61,27.5,29.6,20.5,18.6
Ballina,2022-03-05,2021/2022,36,,,,,,,,,,,,,,,,,,335.35,26,28.3,20.6,19.9
Ballina,2022-03-12,2021/2022,37,0,0,0,,,,,,,,,,,,,,,87.54,27.3,31.9,20.2,18.4
Ballina,2022-03-19,2021/2022,38,357,46,1,,,,,,,,,,,,,,,39.74,25.8,26.7,18.1,17.2
Ballina,2022-03-26,2021/2022,39,389,80,0,,,,,,,,,,,,,,,19.96,27,30,18,16.5
Ballina,2022-04-02,2021/2022,40,,,,,,,,,,,,,,,,,,529.54,24.1,25.6,18.7,16.7
Ballina,2022-04-09,2021/2022,41,281,34,0,,,,,,,,,,,,,,,16.12,26.6,28.3,18,16.6
Ballina,2022-04-16,2021/2022,42,168,8,0,,,,,,,,,,,,,,,49.05,24.7,26.4,17.4,15.4
Ballina,2022-04-23,2021/2022,43,22,6,0,,,,,,,,,,,,,,,17.18,24.8,29.6,16.3,15.5
Ballina,2022-04-30,2021/2022,44,178,7,0,,,,,,,,,,,,,,,40.22,24.2,25.8,16.8,15.5
Ballina,2022-05-07,2021/2022,45,66,1,0,,,,,,,,,,,,,,,46.36,23.7,26.6,16.7,14.7
Ballina,2022-05-14,2021/2022,46,182,6,0,,,,,,,,,,,,,,,43.76,21.9,24,17.7,15.5
Ballina,2022-05-21,2021/2022,47,,,,,,,,,,,,,,,,,,43.29,23.3,26.8,18.4,15.4
Ballina,2022-05-28,2021/2022,48,,,,,,,,,,,,,,,,,,154.35,20.6,21.8,15.1,14.1
Ballina,2022-06-04,2021/2022,49,,,,,,,,,,,,,,,,,,7.23,20.3,22.7,11.4,7.5
Bankstown,2021-11-06,2021/2022,19,,,,,,,,,,,,,,,,,,12.18,22.6,25,13.5,9.7
Bankstown,2021-11-13,2021/2022,20,,,,,,,,,,,,,,,,,,46.6,22.8,26,16,12.4
Bankstown,2021-11-20,2021/2022,21,,,,,,,,,,,,,,,,,,0.38,23.4,29.6,12.8,11.2
Bankstown,2021-11-27,2021/2022,22,,,,,,,,,,,,,,,,,,68.95,22.1,26.6,16.7,14.9
Bankstown,2021-12-04,2021/2022,23,65,,23,,,,,,,,,,,,,,,14.45,23.9,29.1,16.2,13.8
Bankstown,2021-12-11,2021/2022,24,38,,5,,,,,,,,,,,,,,,24.98,22.7,29,15.9,13.1
Bankstown,2021-12-18,2021/2022,25,29,,2,,,,,,,,,,,,,,,18.92,25.1,31.6,15.3,13.1
Bankstown,2021-12-25,2021/2022,26,109,,21,,,,,,,,,,,,,,,11.03,30.4,36.1,19.5,17.1
Bankstown,2022-01-01,2021/2022,27,,,,,,,,,,,,,,,,,,18.02,26.1,31.1,16.2,13.6
Bankstown,2022-01-08,2021/2022,28,0,,0,,,,,,,,,,,,,,,45.85,28.1,30.3,19.8,18
Bankstown,2022-01-15,2021/2022,29,62,,34,,,,,,,,,,,,,,,64.65,27.9,31.9,20.4,18.8
Bankstown,2022-01-22,2021/2022,30,100,,42,,,,,,,,,,,,,,,12.62,26.8,31.5,19.8,17.9
Bankstown,2022-01-29,2021/2022,31,127,,10,,,,,,,,,,,,,,,7.17,26.9,29.5,18.7,15.8
Bankstown,2022-02-05,2021/2022,32,170,,52,,,,,,,,,,,,,,,21.37,27.9,35.6,19.3,14.8
